id,network_type,low_count_threshold,cpm_transform,log2_transform,voom_transform,quantile_normalize,batch_adjustment,similarity_measure,adj_power,topological_overlap,merge_cor,num_modules_before,num_modules,num_genes,med_module_size,go_total_enriched,unique_go_terms,num_go_enriched_modules,mean_go_pval,total_go_pval,kegg_total_enriched,unique_kegg_terms,num_kegg_enriched_modules,mean_kegg_pval,total_kegg_pval,total_de
185,signed,1,FALSE,TRUE,FALSE,TRUE,none,bicor,3,FALSE,1,596,596,12599,17,4609,1725,159,0.0104,17435.8724928337,131,66,74,0.0104,469.147508715498,75422
186,signed,1,FALSE,TRUE,FALSE,TRUE,none,bicor,4,FALSE,1,600,600,12599,16,4596,1640,159,0.0094,17966.168473917,110,61,68,0.011,425.926053126857,75422
187,signed,1,FALSE,TRUE,FALSE,TRUE,none,bicor,5,FALSE,1,602,602,12599,17,5008,1796,162,0.0098,19443.0053462887,109,64,69,0.0096,435.72808439415,75422
188,signed,1,FALSE,TRUE,FALSE,TRUE,none,bicor,6,FALSE,1,614,614,12599,17,4566,1740,159,0.0092,18655.4388075201,119,65,68,0.0111,459.620319077012,75422
189,signed,1,FALSE,TRUE,FALSE,TRUE,none,bicor,7,FALSE,1,613,613,12599,17,4980,1780,164,0.009,20138.6252688105,118,67,74,0.0105,466.179468700631,75422
18,signed,1,FALSE,FALSE,FALSE,FALSE,none,bicor,4,FALSE,1,609,609,12599,17,5599,1973,178,0.0099,20849.7553365348,123,62,70,0.0105,504.498332148148,75422
190,signed,1,FALSE,TRUE,FALSE,TRUE,none,bicor,8,FALSE,1,599,599,12599,17,5382,1819,173,0.0096,20710.1620050814,129,68,77,0.0105,488.275464260509,75422
191,signed,1,FALSE,TRUE,FALSE,TRUE,none,bicor,9,FALSE,1,607,607,12599,17,5165,1834,174,0.0099,20045.9459208834,113,60,74,0.0084,463.644184874709,75422
192,signed,1,FALSE,TRUE,FALSE,TRUE,none,bicor,10,FALSE,1,603,603,12599,17,4972,1819,178,0.0091,20031.4534514503,127,65,78,0.009,514.72666220322,75422
193,signed,1,FALSE,TRUE,FALSE,TRUE,none,bicor,11,FALSE,1,601,601,12599,16,4625,1682,166,0.0088,19096.0436280108,146,73,80,0.0101,539.416977219398,75422
194,signed,1,FALSE,TRUE,FALSE,TRUE,none,bicor,12,FALSE,1,598,598,12599,17,4885,1743,164,0.0096,19195.8981410495,151,73,83,0.009,557.868287537762,75422
195,signed,1,FALSE,TRUE,FALSE,TRUE,none,bicor,13,FALSE,1,593,593,12599,17,4940,1781,181,0.0099,19066.1175633121,128,68,78,0.0102,491.822835328338,75422
196,signed,1,FALSE,TRUE,FALSE,TRUE,none,bicor,14,FALSE,1,605,605,12599,16,4824,1664,176,0.0099,18580.9165974182,125,65,77,0.0117,458.51171943017,75422
197,signed,1,FALSE,TRUE,FALSE,TRUE,none,spearman,1,FALSE,1,598,598,12599,17,5116,1961,159,0.0095,19684.4969312938,140,71,75,0.0113,470.987170390937,75422
198,signed,1,FALSE,TRUE,FALSE,TRUE,none,spearman,2,FALSE,1,604,604,12599,17,4899,1840,158,0.0099,18411.6601651445,125,66,77,0.0107,449.122076345979,75422
199,signed,1,FALSE,TRUE,FALSE,TRUE,none,spearman,3,FALSE,1,626,626,12599,16,5002,1827,158,0.0102,19107.7844876796,138,70,79,0.0112,480.703416627934,75422
19,signed,1,FALSE,FALSE,FALSE,FALSE,none,bicor,5,FALSE,1,643,643,12599,16,5577,1996,184,0.01,21498.4600068911,135,65,77,0.0115,507.393770979087,75422
1,signed,1,FALSE,FALSE,FALSE,FALSE,none,cor,1,FALSE,1,603,603,12599,16,4579,1655,156,0.0099,17984.9060466739,132,63,76,0.0144,450.406713487578,75422
200,signed,1,FALSE,TRUE,FALSE,TRUE,none,spearman,4,FALSE,1,633,633,12599,16,5051,1898,173,0.0105,18708.7564489255,134,68,77,0.0118,457.07506773022,75422
201,signed,1,FALSE,TRUE,FALSE,TRUE,none,spearman,5,FALSE,1,600,600,12599,17,4595,1781,160,0.0104,17121.1521968102,119,61,65,0.014,399.775124413346,75422
202,signed,1,FALSE,TRUE,FALSE,TRUE,none,spearman,6,FALSE,1,590,590,12599,17,4488,1814,154,0.0102,16789.2128304105,114,64,63,0.0118,394.677273804046,75422
203,signed,1,FALSE,TRUE,FALSE,TRUE,none,spearman,7,FALSE,1,596,596,12599,16,4789,1893,153,0.0098,18199.3470884953,109,63,66,0.0137,394.877506814667,75422
204,signed,1,FALSE,TRUE,FALSE,TRUE,none,spearman,8,FALSE,1,589,589,12599,17,4748,1868,159,0.0102,17864.3902286085,114,60,61,0.012,424.214963000241,75422
205,signed,1,FALSE,TRUE,FALSE,TRUE,none,spearman,9,FALSE,1,590,590,12599,17,4420,1710,154,0.0096,17257.0478359376,111,60,56,0.0119,400.935550157811,75422
206,signed,1,FALSE,TRUE,FALSE,TRUE,none,spearman,10,FALSE,1,605,605,12599,16,4468,1730,146,0.0089,17504.8899701194,124,67,66,0.0136,418.797092669071,75422
207,signed,1,FALSE,TRUE,FALSE,TRUE,none,spearman,11,FALSE,1,599,599,12599,17,4344,1639,144,0.0091,17324.7096782689,127,67,66,0.0125,421.547279542541,75422
208,signed,1,FALSE,TRUE,FALSE,TRUE,none,spearman,12,FALSE,1,595,595,12599,17,4517,1726,138,0.0097,17656.527594184,129,70,67,0.0138,440.519022237299,75422
209,signed,1,FALSE,TRUE,FALSE,TRUE,none,spearman,13,FALSE,1,590,590,12599,17,4494,1696,149,0.0098,17465.737345395,117,66,64,0.0089,427.452444321021,75422
20,signed,1,FALSE,FALSE,FALSE,FALSE,none,bicor,6,FALSE,1,636,636,12599,16,5465,1999,195,0.0104,20669.7063640318,138,69,80,0.0114,539.222012477594,75422
210,signed,1,FALSE,TRUE,FALSE,TRUE,none,spearman,14,FALSE,1,597,597,12599,16,4599,1761,162,0.0096,18030.5732926577,119,65,67,0.0121,407.481037859944,75422
211,signed,1,FALSE,TRUE,FALSE,TRUE,none,cor-dist,1,FALSE,1,571,571,12599,17,5716,2057,182,0.0092,21398.6285291844,140,74,77,0.0109,502.46767479308,75422
212,signed,1,FALSE,TRUE,FALSE,TRUE,none,cor-dist,2,FALSE,1,600,600,12599,17,5439,2005,181,0.0093,20966.9725314109,145,70,80,0.0123,510.90635319666,75422
213,signed,1,FALSE,TRUE,FALSE,TRUE,none,cor-dist,3,FALSE,1,607,607,12599,16,5098,1913,183,0.0095,19827.2593391937,161,74,88,0.0137,544.048484642774,75422
214,signed,1,FALSE,TRUE,FALSE,TRUE,none,cor-dist,4,FALSE,1,588,588,12599,17,5166,2016,183,0.0102,19234.7941229078,148,75,80,0.0117,483.616095407943,75422
215,signed,1,FALSE,TRUE,FALSE,TRUE,none,cor-dist,5,FALSE,1,592,592,12599,17,5465,2090,191,0.0106,20524.724933046,152,74,82,0.0125,521.84126885139,75422
216,signed,1,FALSE,TRUE,FALSE,TRUE,none,cor-dist,6,FALSE,1,634,634,12599,17,5716,2024,197,0.0102,20899.5133145685,150,72,84,0.0122,511.066449008998,75422
217,signed,1,FALSE,TRUE,FALSE,TRUE,none,cor-dist,7,FALSE,1,611,611,12599,16,5318,1981,191,0.0104,19021.2239000694,140,67,74,0.0139,467.71076935886,75422
218,signed,1,FALSE,TRUE,FALSE,TRUE,none,cor-dist,8,FALSE,1,627,627,12599,16,5134,1963,193,0.0102,18913.2637476951,158,69,88,0.0144,519.317613742289,75422
219,signed,1,FALSE,TRUE,FALSE,TRUE,none,cor-dist,9,FALSE,1,618,618,12599,16,5014,1912,189,0.0101,18601.3256802725,136,70,78,0.0139,499.334680151222,75422
