id,network_type,low_count_threshold,cpm_transform,log2_transform,voom_transform,quantile_normalize,batch_adjustment,similarity_measure,adj_power,topological_overlap,merge_cor,num_modules_before,num_modules,num_genes,med_module_size,go_total_enriched,unique_go_terms,num_go_enriched_modules,mean_go_pval,kegg_total_enriched,unique_kegg_terms,num_kegg_enriched_modules,mean_kegg_pval,total_de
1398,unsigned,1,FALSE,FALSE,FALSE,FALSE,none,cor-dist,12,FALSE,1,273,273,5879,17,141,94,11,0.0121,17,15,8,0.0172,26444
1399,unsigned,1,FALSE,FALSE,FALSE,FALSE,none,cor-dist,13,FALSE,1,285,285,5879,15,83,83,10,0.0146,11,10,7,0.0253,26444
139,signed,1,FALSE,FALSE,FALSE,FALSE,combat,bicor,13,FALSE,1,288,288,5879,16,175,93,11,0.01,9,6,8,0.015,26444
13,signed,1,FALSE,FALSE,FALSE,FALSE,none,cor,13,FALSE,1,290,290,5879,17,171,85,11,0.0058,9,7,8,0.0172,26444
1400,unsigned,1,FALSE,FALSE,FALSE,FALSE,none,cor-dist,14,FALSE,1,273,273,5879,15,35,35,5,0.0365,7,7,5,0.0278,26444
1401,unsigned,1,FALSE,FALSE,FALSE,FALSE,limma,cor,1,FALSE,1,295,295,5879,16,217,112,15,0.0093,11,9,10,0.0313,26444
1402,unsigned,1,FALSE,FALSE,FALSE,FALSE,limma,cor,2,FALSE,1,298,298,5879,16,214,102,14,0.0082,12,9,11,0.0233,26444
1403,unsigned,1,FALSE,FALSE,FALSE,FALSE,limma,cor,3,FALSE,1,293,293,5879,16,166,91,12,0.0127,11,8,11,0.0267,26444
1404,unsigned,1,FALSE,FALSE,FALSE,FALSE,limma,cor,4,FALSE,1,294,294,5879,16,199,134,16,0.0134,10,7,10,0.0246,26444
1405,unsigned,1,FALSE,FALSE,FALSE,FALSE,limma,cor,5,FALSE,1,296,296,5879,16,199,119,15,0.0126,12,9,11,0.0229,26444
1406,unsigned,1,FALSE,FALSE,FALSE,FALSE,limma,cor,6,FALSE,1,296,296,5879,16,210,129,18,0.0129,7,5,7,0.0252,26444
1407,unsigned,1,FALSE,FALSE,FALSE,FALSE,limma,cor,7,FALSE,1,298,298,5879,15,202,120,16,0.0116,7,5,7,0.0252,26444
1408,unsigned,1,FALSE,FALSE,FALSE,FALSE,limma,cor,8,FALSE,1,299,299,5879,16,218,115,15,0.0107,7,5,7,0.0247,26444
1409,unsigned,1,FALSE,FALSE,FALSE,FALSE,limma,cor,9,FALSE,1,306,306,5879,15,204,106,16,0.0097,8,5,8,0.0233,26444
140,signed,1,FALSE,FALSE,FALSE,FALSE,combat,bicor,14,FALSE,1,295,295,5879,16,186,103,13,0.0109,9,6,8,0.0063,26444
1410,unsigned,1,FALSE,FALSE,FALSE,FALSE,limma,cor,10,FALSE,1,304,304,5879,16,210,124,17,0.0125,10,8,9,0.0234,26444
1411,unsigned,1,FALSE,FALSE,FALSE,FALSE,limma,cor,11,FALSE,1,303,303,5879,15,213,128,19,0.0131,15,12,12,0.0228,26444
1412,unsigned,1,FALSE,FALSE,FALSE,FALSE,limma,cor,12,FALSE,1,293,293,5879,16,182,109,17,0.0103,10,7,9,0.025,26444
1413,unsigned,1,FALSE,FALSE,FALSE,FALSE,limma,cor,13,FALSE,1,285,285,5879,16,204,115,19,0.0123,9,6,9,0.0197,26444
1414,unsigned,1,FALSE,FALSE,FALSE,FALSE,limma,cor,14,FALSE,1,290,290,5879,15,189,115,16,0.0099,7,5,7,0.0243,26444
1415,unsigned,1,FALSE,FALSE,FALSE,FALSE,limma,bicor,1,FALSE,1,285,285,5879,16,244,91,11,0.0099,6,3,6,0.0084,26444
1416,unsigned,1,FALSE,FALSE,FALSE,FALSE,limma,bicor,2,FALSE,1,284,284,5879,16,212,92,9,0.0066,6,3,6,0.0084,26444
1417,unsigned,1,FALSE,FALSE,FALSE,FALSE,limma,bicor,3,FALSE,1,292,292,5879,16,197,74,9,0.0055,6,3,6,0.0084,26444
1418,unsigned,1,FALSE,FALSE,FALSE,FALSE,limma,bicor,4,FALSE,1,298,298,5879,16,186,70,8,0.0045,7,4,7,0.0143,26444
1419,unsigned,1,FALSE,FALSE,FALSE,FALSE,limma,bicor,5,FALSE,1,295,295,5879,16,209,90,10,0.006,6,3,6,0.014,26444
141,signed,1,FALSE,FALSE,FALSE,FALSE,combat,spearman,1,FALSE,1,280,280,5879,16,165,88,8,0.0068,6,4,5,0.0146,26444
1420,unsigned,1,FALSE,FALSE,FALSE,FALSE,limma,bicor,6,FALSE,1,285,285,5879,16,212,92,9,0.0059,9,6,7,0.0186,26444
1421,unsigned,1,FALSE,FALSE,FALSE,FALSE,limma,bicor,7,FALSE,1,288,288,5879,16,224,87,11,0.0078,8,5,6,0.0124,26444
1422,unsigned,1,FALSE,FALSE,FALSE,FALSE,limma,bicor,8,FALSE,1,285,285,5879,16,241,74,10,0.0067,8,3,8,0.0177,26444
1423,unsigned,1,FALSE,FALSE,FALSE,FALSE,limma,bicor,9,FALSE,1,282,282,5879,16,244,77,11,0.0073,8,3,8,0.019,26444
1424,unsigned,1,FALSE,FALSE,FALSE,FALSE,limma,bicor,10,FALSE,1,287,287,5879,16,214,83,12,0.0076,7,3,7,0.0162,26444
1425,unsigned,1,FALSE,FALSE,FALSE,FALSE,limma,bicor,11,FALSE,1,291,291,5879,16,208,79,11,0.0073,7,3,7,0.017,26444
1426,unsigned,1,FALSE,FALSE,FALSE,FALSE,limma,bicor,12,FALSE,1,295,295,5879,15,215,81,13,0.0096,6,3,6,0.0128,26444
1427,unsigned,1,FALSE,FALSE,FALSE,FALSE,limma,bicor,13,FALSE,1,292,292,5879,16,179,69,11,0.0069,7,4,6,0.0235,26444
1428,unsigned,1,FALSE,FALSE,FALSE,FALSE,limma,bicor,14,FALSE,1,290,290,5879,16,247,90,13,0.009,7,4,5,0.0034,26444
1429,unsigned,1,FALSE,FALSE,FALSE,FALSE,limma,spearman,1,FALSE,1,284,284,5879,17,176,51,8,0.007,8,4,7,0.0055,26444
142,signed,1,FALSE,FALSE,FALSE,FALSE,combat,spearman,2,FALSE,1,292,292,5879,16,147,74,10,0.0058,10,7,8,0.0206,26444
1430,unsigned,1,FALSE,FALSE,FALSE,FALSE,limma,spearman,2,FALSE,1,283,283,5879,16,149,55,8,0.0083,7,4,6,0.0128,26444
1431,unsigned,1,FALSE,FALSE,FALSE,FALSE,limma,spearman,3,FALSE,1,270,270,5879,16.5,181,87,11,0.01,10,7,7,0.0185,26444
1432,unsigned,1,FALSE,FALSE,FALSE,FALSE,limma,spearman,4,FALSE,1,294,294,5879,16,163,52,8,0.0063,7,4,6,0.01,26444
1433,unsigned,1,FALSE,FALSE,FALSE,FALSE,limma,spearman,5,FALSE,1,282,282,5879,16.5,157,64,10,0.0074,7,4,6,0.01,26444
1434,unsigned,1,FALSE,FALSE,FALSE,FALSE,limma,spearman,6,FALSE,1,281,281,5879,16,146,53,7,0.0051,9,6,7,0.0113,26444
1435,unsigned,1,FALSE,FALSE,FALSE,FALSE,limma,spearman,7,FALSE,1,284,284,5879,16.5,165,51,8,0.0067,8,5,7,0.0108,26444
1436,unsigned,1,FALSE,FALSE,FALSE,FALSE,limma,spearman,8,FALSE,1,270,270,5879,16.5,149,53,6,0.0042,11,8,8,0.0108,26444
1437,unsigned,1,FALSE,FALSE,FALSE,FALSE,limma,spearman,9,FALSE,1,282,282,5879,16,158,62,7,0.0043,15,11,9,0.0185,26444
1438,unsigned,1,FALSE,FALSE,FALSE,FALSE,limma,spearman,10,FALSE,1,270,270,5879,17,158,62,7,0.0043,11,7,8,0.0134,26444
1439,unsigned,1,FALSE,FALSE,FALSE,FALSE,limma,spearman,11,FALSE,1,277,277,5879,17,156,60,7,0.0042,10,6,7,0.0155,26444
143,signed,1,FALSE,FALSE,FALSE,FALSE,combat,spearman,3,FALSE,1,272,272,5879,17,144,96,9,0.0088,6,5,5,0.0066,26444
1440,unsigned,1,FALSE,FALSE,FALSE,FALSE,limma,spearman,12,FALSE,1,259,259,5879,17,157,51,6,0.0052,11,7,8,0.0187,26444
1441,unsigned,1,FALSE,FALSE,FALSE,FALSE,limma,spearman,13,FALSE,1,266,266,5879,17,152,50,5,0.0038,11,7,8,0.0187,26444
1442,unsigned,1,FALSE,FALSE,FALSE,FALSE,limma,spearman,14,FALSE,1,288,288,5879,15.5,156,54,6,0.0037,11,7,8,0.0136,26444
1443,unsigned,1,FALSE,FALSE,FALSE,FALSE,limma,cor-dist,1,FALSE,1,279,279,5879,17,95,67,10,0.0152,6,6,4,0.0307,26444
1444,unsigned,1,FALSE,FALSE,FALSE,FALSE,limma,cor-dist,2,FALSE,1,280,280,5879,17,86,67,9,0.0152,9,9,6,0.0307,26444
1445,unsigned,1,FALSE,FALSE,FALSE,FALSE,limma,cor-dist,3,FALSE,1,288,288,5879,16,93,62,7,0.0073,12,12,8,0.0243,26444
1446,unsigned,1,FALSE,FALSE,FALSE,FALSE,limma,cor-dist,4,FALSE,1,278,278,5879,17,106,81,9,0.0169,13,9,12,0.0237,26444
1447,unsigned,1,FALSE,FALSE,FALSE,FALSE,limma,cor-dist,5,FALSE,1,269,269,5879,17,108,75,6,0.0126,7,7,5,0.0255,26444
1448,unsigned,1,FALSE,FALSE,FALSE,FALSE,limma,cor-dist,6,FALSE,1,280,280,5879,17,104,57,8,0.0074,10,9,8,0.0191,26444
1449,unsigned,1,FALSE,FALSE,FALSE,FALSE,limma,cor-dist,7,FALSE,1,274,274,5879,16.5,115,71,9,0.012,7,7,7,0.0183,26444
144,signed,1,FALSE,FALSE,FALSE,FALSE,combat,spearman,4,FALSE,1,281,281,5879,16,185,101,10,0.0099,7,6,5,0.022,26444
1450,unsigned,1,FALSE,FALSE,FALSE,FALSE,limma,cor-dist,8,FALSE,1,297,297,5879,16,98,70,9,0.0097,16,14,12,0.0275,26444
1451,unsigned,1,FALSE,FALSE,FALSE,FALSE,limma,cor-dist,9,FALSE,1,297,297,5879,17,113,63,10,0.0078,15,13,11,0.0239,26444
1452,unsigned,1,FALSE,FALSE,FALSE,FALSE,limma,cor-dist,10,FALSE,1,302,302,5879,15,83,55,7,0.0074,6,6,5,0.019,26444
1453,unsigned,1,FALSE,FALSE,FALSE,FALSE,limma,cor-dist,11,FALSE,1,292,292,5879,16,127,64,10,0.0101,6,5,6,0.0155,26444
1454,unsigned,1,FALSE,FALSE,FALSE,FALSE,limma,cor-dist,12,FALSE,1,287,287,5879,15,109,64,9,0.0079,5,4,5,0.0169,26444
1455,unsigned,1,FALSE,FALSE,FALSE,FALSE,limma,cor-dist,13,FALSE,1,281,281,5879,16,111,53,6,0.0076,8,7,7,0.0231,26444
1456,unsigned,1,FALSE,FALSE,FALSE,FALSE,limma,cor-dist,14,FALSE,1,280,280,5879,16,53,41,3,0.0114,8,7,6,0.033,26444
1457,unsigned,1,FALSE,FALSE,FALSE,FALSE,combat,cor,1,FALSE,1,295,295,5879,16,243,136,14,0.0105,20,16,12,0.0252,26444
1458,unsigned,1,FALSE,FALSE,FALSE,FALSE,combat,cor,2,FALSE,1,294,294,5879,16,217,132,12,0.0123,22,15,13,0.0272,26444
1459,unsigned,1,FALSE,FALSE,FALSE,FALSE,combat,cor,3,FALSE,1,298,298,5879,16,229,131,14,0.0129,21,13,12,0.0293,26444
145,signed,1,FALSE,FALSE,FALSE,FALSE,combat,spearman,5,FALSE,1,286,286,5879,16,179,85,9,0.008,8,6,7,0.0134,26444
1460,unsigned,1,FALSE,FALSE,FALSE,FALSE,combat,cor,4,FALSE,1,288,288,5879,16,225,140,15,0.0146,25,17,14,0.0287,26444
1461,unsigned,1,FALSE,FALSE,FALSE,FALSE,combat,cor,5,FALSE,1,288,288,5879,16,143,96,10,0.0076,20,15,11,0.0212,26444
1462,unsigned,1,FALSE,FALSE,FALSE,FALSE,combat,cor,6,FALSE,1,291,291,5879,16,179,108,12,0.0094,21,15,12,0.0223,26444
1463,unsigned,1,FALSE,FALSE,FALSE,FALSE,combat,cor,7,FALSE,1,294,294,5879,15.5,192,101,14,0.0084,20,14,12,0.0214,26444
1464,unsigned,1,FALSE,FALSE,FALSE,FALSE,combat,cor,8,FALSE,1,284,284,5879,16,187,109,12,0.0088,13,10,10,0.0174,26444
1465,unsigned,1,FALSE,FALSE,FALSE,FALSE,combat,cor,9,FALSE,1,291,291,5879,16,185,107,12,0.0083,15,12,12,0.018,26444
1466,unsigned,1,FALSE,FALSE,FALSE,FALSE,combat,cor,10,FALSE,1,288,288,5879,16,225,126,14,0.0124,16,12,11,0.0169,26444
1467,unsigned,1,FALSE,FALSE,FALSE,FALSE,combat,cor,11,FALSE,1,289,289,5879,16,207,124,12,0.0106,15,13,10,0.0191,26444
1468,unsigned,1,FALSE,FALSE,FALSE,FALSE,combat,cor,12,FALSE,1,293,293,5879,16,252,129,16,0.0083,18,14,13,0.0127,26444
1469,unsigned,1,FALSE,FALSE,FALSE,FALSE,combat,cor,13,FALSE,1,288,288,5879,16,236,114,16,0.0071,13,9,10,0.012,26444
146,signed,1,FALSE,FALSE,FALSE,FALSE,combat,spearman,6,FALSE,1,279,279,5879,16,172,78,10,0.0088,9,6,9,0.019,26444
1470,unsigned,1,FALSE,FALSE,FALSE,FALSE,combat,cor,14,FALSE,1,285,285,5879,16,212,121,14,0.0076,15,11,11,0.0155,26444
1471,unsigned,1,FALSE,FALSE,FALSE,FALSE,combat,bicor,1,FALSE,1,284,284,5879,16,145,91,10,0.0102,11,7,8,0.0119,26444
1472,unsigned,1,FALSE,FALSE,FALSE,FALSE,combat,bicor,2,FALSE,1,293,293,5879,16,216,99,13,0.0095,7,4,6,0.0145,26444
1473,unsigned,1,FALSE,FALSE,FALSE,FALSE,combat,bicor,3,FALSE,1,299,299,5879,16,155,95,14,0.013,8,5,5,0.0055,26444
1474,unsigned,1,FALSE,FALSE,FALSE,FALSE,combat,bicor,4,FALSE,1,280,280,5879,16,189,109,13,0.0137,12,9,9,0.0149,26444
1475,unsigned,1,FALSE,FALSE,FALSE,FALSE,combat,bicor,5,FALSE,1,281,281,5879,17,178,119,14,0.0138,7,5,7,0.0127,26444
1476,unsigned,1,FALSE,FALSE,FALSE,FALSE,combat,bicor,6,FALSE,1,282,282,5879,17,185,120,16,0.0138,9,7,8,0.0179,26444
1477,unsigned,1,FALSE,FALSE,FALSE,FALSE,combat,bicor,7,FALSE,1,289,289,5879,16,185,103,12,0.0099,9,6,8,0.0125,26444
1478,unsigned,1,FALSE,FALSE,FALSE,FALSE,combat,bicor,8,FALSE,1,291,291,5879,16,202,95,13,0.0106,6,3,6,0.004,26444
1479,unsigned,1,FALSE,FALSE,FALSE,FALSE,combat,bicor,9,FALSE,1,279,279,5879,16,203,90,13,0.0074,7,5,6,0.0182,26444
147,signed,1,FALSE,FALSE,FALSE,FALSE,combat,spearman,7,FALSE,1,270,270,5879,17,180,78,10,0.0112,9,7,8,0.0257,26444
1480,unsigned,1,FALSE,FALSE,FALSE,FALSE,combat,bicor,10,FALSE,1,278,278,5879,16,191,85,11,0.0069,5,3,5,0.0125,26444
1481,unsigned,1,FALSE,FALSE,FALSE,FALSE,combat,bicor,11,FALSE,1,291,291,5879,16,195,86,10,0.0083,6,4,5,0.0122,26444
1482,unsigned,1,FALSE,FALSE,FALSE,FALSE,combat,bicor,12,FALSE,1,290,290,5879,16,163,84,10,0.0072,9,6,8,0.0189,26444
1483,unsigned,1,FALSE,FALSE,FALSE,FALSE,combat,bicor,13,FALSE,1,288,288,5879,16,160,81,9,0.0069,4,2,4,0.0013,26444
1484,unsigned,1,FALSE,FALSE,FALSE,FALSE,combat,bicor,14,FALSE,1,286,286,5879,17,170,91,9,0.0091,9,6,6,0.0071,26444
1485,unsigned,1,FALSE,FALSE,FALSE,FALSE,combat,spearman,1,FALSE,1,278,278,5879,16,163,67,7,0.0079,8,6,7,0.0064,26444
1486,unsigned,1,FALSE,FALSE,FALSE,FALSE,combat,spearman,2,FALSE,1,274,274,5879,17,172,96,10,0.0096,6,5,5,0.0066,26444
1487,unsigned,1,FALSE,FALSE,FALSE,FALSE,combat,spearman,3,FALSE,1,282,282,5879,16,179,85,9,0.008,9,6,8,0.0152,26444
1488,unsigned,1,FALSE,FALSE,FALSE,FALSE,combat,spearman,4,FALSE,1,267,267,5879,17,180,78,10,0.0112,11,7,9,0.026,26444
1489,unsigned,1,FALSE,FALSE,FALSE,FALSE,combat,spearman,5,FALSE,1,276,276,5879,16,190,125,13,0.0117,13,10,10,0.0137,26444
148,signed,1,FALSE,FALSE,FALSE,FALSE,combat,spearman,8,FALSE,1,275,275,5879,16,214,120,13,0.0113,15,10,11,0.015,26444
1490,unsigned,1,FALSE,FALSE,FALSE,FALSE,combat,spearman,6,FALSE,1,285,285,5879,16,162,94,12,0.011,8,5,8,0.0179,26444
1491,unsigned,1,FALSE,FALSE,FALSE,FALSE,combat,spearman,7,FALSE,1,275,275,5879,16,175,110,11,0.0104,10,7,9,0.0153,26444
1492,unsigned,1,FALSE,FALSE,FALSE,FALSE,combat,spearman,8,FALSE,1,268,268,5879,17,176,120,13,0.011,7,4,7,0.0129,26444
1493,unsigned,1,FALSE,FALSE,FALSE,FALSE,combat,spearman,9,FALSE,1,276,276,5879,16,186,121,14,0.0104,9,6,8,0.0195,26444
1494,unsigned,1,FALSE,FALSE,FALSE,FALSE,combat,spearman,10,FALSE,1,284,284,5879,16.5,214,102,13,0.0098,8,4,8,0.0233,26444
1495,unsigned,1,FALSE,FALSE,FALSE,FALSE,combat,spearman,11,FALSE,1,286,286,5879,17,218,106,12,0.0092,10,6,8,0.0184,26444
1496,unsigned,1,FALSE,FALSE,FALSE,FALSE,combat,spearman,12,FALSE,1,279,279,5879,16,188,81,13,0.008,10,6,9,0.0184,26444
1497,unsigned,1,FALSE,FALSE,FALSE,FALSE,combat,spearman,13,FALSE,1,279,279,5879,16,221,114,16,0.0096,12,7,10,0.0143,26444
1498,unsigned,1,FALSE,FALSE,FALSE,FALSE,combat,spearman,14,FALSE,1,284,284,5879,16,216,117,13,0.0097,8,5,7,0.0112,26444
1499,unsigned,1,FALSE,FALSE,FALSE,FALSE,combat,cor-dist,1,FALSE,1,274,274,5879,17,123,66,12,0.0125,7,4,6,0.0265,26444
149,signed,1,FALSE,FALSE,FALSE,FALSE,combat,spearman,9,FALSE,1,279,279,5879,16,191,126,13,0.0113,12,10,9,0.0139,26444
14,signed,1,FALSE,FALSE,FALSE,FALSE,none,cor,14,FALSE,1,282,282,5879,16,190,86,12,0.0055,13,10,11,0.0191,26444
1500,unsigned,1,FALSE,FALSE,FALSE,FALSE,combat,cor-dist,2,FALSE,1,289,289,5879,16,134,77,13,0.0165,10,8,7,0.0213,26444
1501,unsigned,1,FALSE,FALSE,FALSE,FALSE,combat,cor-dist,3,FALSE,1,280,280,5879,17,163,129,13,0.0212,18,14,11,0.0283,26444
1502,unsigned,1,FALSE,FALSE,FALSE,FALSE,combat,cor-dist,4,FALSE,1,277,277,5879,17,167,84,14,0.0163,12,7,10,0.0271,26444
1503,unsigned,1,FALSE,FALSE,FALSE,FALSE,combat,cor-dist,5,FALSE,1,277,277,5879,16,192,129,16,0.0216,17,14,10,0.0237,26444
1504,unsigned,1,FALSE,FALSE,FALSE,FALSE,combat,cor-dist,6,FALSE,1,289,289,5879,16,139,70,13,0.017,16,12,11,0.0295,26444
1505,unsigned,1,FALSE,FALSE,FALSE,FALSE,combat,cor-dist,7,FALSE,1,289,289,5879,16,112,65,14,0.0156,13,10,10,0.0278,26444
1506,unsigned,1,FALSE,FALSE,FALSE,FALSE,combat,cor-dist,8,FALSE,1,292,292,5879,15,134,89,17,0.0116,14,10,11,0.0269,26444
1507,unsigned,1,FALSE,FALSE,FALSE,FALSE,combat,cor-dist,9,FALSE,1,300,300,5879,16,195,105,12,0.0164,13,9,11,0.0246,26444
1508,unsigned,1,FALSE,FALSE,FALSE,FALSE,combat,cor-dist,10,FALSE,1,277,277,5879,16,131,69,11,0.0117,9,6,7,0.0127,26444
1509,unsigned,1,FALSE,FALSE,FALSE,FALSE,combat,cor-dist,11,FALSE,1,279,279,5879,16,109,49,11,0.0151,6,5,4,0.0214,26444
150,signed,1,FALSE,FALSE,FALSE,FALSE,combat,spearman,10,FALSE,1,279,279,5879,16,184,119,12,0.0103,10,8,9,0.0155,26444
1510,unsigned,1,FALSE,FALSE,FALSE,FALSE,combat,cor-dist,12,FALSE,1,277,277,5879,15,121,55,11,0.0134,6,5,4,0.0245,26444
1511,unsigned,1,FALSE,FALSE,FALSE,FALSE,combat,cor-dist,13,FALSE,1,278,278,5879,16,94,77,9,0.0098,12,10,7,0.019,26444
1512,unsigned,1,FALSE,FALSE,FALSE,FALSE,combat,cor-dist,14,FALSE,1,279,279,5879,15,79,69,10,0.0269,7,6,5,0.0236,26444
1513,unsigned,1,FALSE,FALSE,FALSE,TRUE,none,cor,1,FALSE,1,288,288,5879,16.5,272,63,8,0.0043,14,9,11,0.0146,26444
1514,unsigned,1,FALSE,FALSE,FALSE,TRUE,none,cor,2,FALSE,1,295,295,5879,16,278,100,14,0.008,16,11,12,0.0135,26444
1515,unsigned,1,FALSE,FALSE,FALSE,TRUE,none,cor,3,FALSE,1,279,279,5879,16,219,79,12,0.0074,14,11,10,0.0126,26444
1516,unsigned,1,FALSE,FALSE,FALSE,TRUE,none,cor,4,FALSE,1,293,293,5879,16,261,81,14,0.0105,13,9,8,0.0195,26444
1517,unsigned,1,FALSE,FALSE,FALSE,TRUE,none,cor,5,FALSE,1,297,297,5879,16,293,88,14,0.0054,11,5,11,0.013,26444
1518,unsigned,1,FALSE,FALSE,FALSE,TRUE,none,cor,6,FALSE,1,280,280,5879,16.5,268,60,9,0.0053,8,3,8,0.0125,26444
1519,unsigned,1,FALSE,FALSE,FALSE,TRUE,none,cor,7,FALSE,1,283,283,5879,16,262,86,10,0.0068,5,1,5,0.008,26444
151,signed,1,FALSE,FALSE,FALSE,FALSE,combat,spearman,11,FALSE,1,269,269,5879,16,175,110,11,0.0104,11,8,10,0.016,26444
1520,unsigned,1,FALSE,FALSE,FALSE,TRUE,none,cor,8,FALSE,1,283,283,5879,16,217,77,12,0.0097,9,6,6,0.0183,26444
1521,unsigned,1,FALSE,FALSE,FALSE,TRUE,none,cor,9,FALSE,1,277,277,5879,16,244,75,12,0.006,18,13,10,0.0248,26444
1522,unsigned,1,FALSE,FALSE,FALSE,TRUE,none,cor,10,FALSE,1,262,262,5879,16,281,100,12,0.0075,15,10,10,0.0233,26444
1523,unsigned,1,FALSE,FALSE,FALSE,TRUE,none,cor,11,FALSE,1,254,254,5879,15.5,227,85,12,0.0082,9,6,5,0.0173,26444
1524,unsigned,1,FALSE,FALSE,FALSE,TRUE,none,cor,12,FALSE,1,242,242,5879,16,170,58,6,0.0047,10,8,5,0.0256,26444
1525,unsigned,1,FALSE,FALSE,FALSE,TRUE,none,cor,13,FALSE,1,232,232,5879,16,257,103,11,0.0073,20,16,10,0.0229,26444
1526,unsigned,1,FALSE,FALSE,FALSE,TRUE,none,cor,14,FALSE,1,269,269,5879,17,240,79,9,0.0068,11,7,7,0.0232,26444
1527,unsigned,1,FALSE,FALSE,FALSE,TRUE,none,bicor,1,FALSE,1,286,286,5879,16,278,137,14,0.0114,16,11,12,0.0208,26444
1528,unsigned,1,FALSE,FALSE,FALSE,TRUE,none,bicor,2,FALSE,1,284,284,5879,16,229,77,11,0.0062,11,7,8,0.0126,26444
1529,unsigned,1,FALSE,FALSE,FALSE,TRUE,none,bicor,3,FALSE,1,290,290,5879,17,214,72,14,0.0066,12,8,10,0.0142,26444
152,signed,1,FALSE,FALSE,FALSE,FALSE,combat,spearman,12,FALSE,1,287,287,5879,16,162,94,12,0.011,11,8,9,0.0181,26444
1530,unsigned,1,FALSE,FALSE,FALSE,TRUE,none,bicor,4,FALSE,1,299,299,5879,16,223,82,15,0.0097,9,6,8,0.0113,26444
1531,unsigned,1,FALSE,FALSE,FALSE,TRUE,none,bicor,5,FALSE,1,300,300,5879,16,187,71,13,0.0045,11,6,10,0.0141,26444
1532,unsigned,1,FALSE,FALSE,FALSE,TRUE,none,bicor,6,FALSE,1,287,287,5879,16,245,103,13,0.0068,10,7,9,0.0187,26444
1533,unsigned,1,FALSE,FALSE,FALSE,TRUE,none,bicor,7,FALSE,1,283,283,5879,16,259,103,15,0.0098,12,7,10,0.0149,26444
1534,unsigned,1,FALSE,FALSE,FALSE,TRUE,none,bicor,8,FALSE,1,283,283,5879,15,229,75,12,0.0119,10,6,10,0.0222,26444
1535,unsigned,1,FALSE,FALSE,FALSE,TRUE,none,bicor,9,FALSE,1,267,267,5879,15,197,77,15,0.0082,10,6,9,0.0119,26444
1536,unsigned,1,FALSE,FALSE,FALSE,TRUE,none,bicor,10,FALSE,1,264,264,5879,16,255,93,16,0.0068,9,5,8,0.0112,26444
1537,unsigned,1,FALSE,FALSE,FALSE,TRUE,none,bicor,11,FALSE,1,248,248,5879,16,255,85,16,0.0087,11,5,10,0.0131,26444
1538,unsigned,1,FALSE,FALSE,FALSE,TRUE,none,bicor,12,FALSE,1,231,231,5879,16,283,76,13,0.0062,13,9,9,0.0158,26444
1539,unsigned,1,FALSE,FALSE,FALSE,TRUE,none,bicor,13,FALSE,1,227,227,5879,14,226,72,13,0.0072,8,5,7,0.0091,26444
153,signed,1,FALSE,FALSE,FALSE,FALSE,combat,spearman,13,FALSE,1,272,272,5879,16,176,111,12,0.0105,8,5,8,0.0179,26444
1540,unsigned,1,FALSE,FALSE,FALSE,TRUE,none,bicor,14,FALSE,1,214,214,5879,14,220,72,12,0.0065,15,12,9,0.0172,26444
1541,unsigned,1,FALSE,FALSE,FALSE,TRUE,none,spearman,1,FALSE,1,277,277,5879,16,207,140,13,0.017,18,13,10,0.0197,26444
1542,unsigned,1,FALSE,FALSE,FALSE,TRUE,none,spearman,2,FALSE,1,285,285,5879,16,189,99,14,0.0091,14,10,9,0.0133,26444
1543,unsigned,1,FALSE,FALSE,FALSE,TRUE,none,spearman,3,FALSE,1,285,285,5879,16,125,70,12,0.0163,16,12,8,0.0173,26444
1544,unsigned,1,FALSE,FALSE,FALSE,TRUE,none,spearman,4,FALSE,1,298,298,5879,16,145,63,12,0.0122,13,10,9,0.0191,26444
1545,unsigned,1,FALSE,FALSE,FALSE,TRUE,none,spearman,5,FALSE,1,279,279,5879,17,126,64,10,0.0083,10,8,6,0.0188,26444
1546,unsigned,1,FALSE,FALSE,FALSE,TRUE,none,spearman,6,FALSE,1,286,286,5879,16,140,79,12,0.0108,11,8,7,0.0129,26444
1547,unsigned,1,FALSE,FALSE,FALSE,TRUE,none,spearman,7,FALSE,1,281,281,5879,16,195,114,18,0.0166,14,8,8,0.0152,26444
1548,unsigned,1,FALSE,FALSE,FALSE,TRUE,none,spearman,8,FALSE,1,283,283,5879,15,193,71,10,0.0097,9,5,6,0.0055,26444
1549,unsigned,1,FALSE,FALSE,FALSE,TRUE,none,spearman,9,FALSE,1,276,276,5879,16,240,80,14,0.0091,15,8,9,0.0096,26444
154,signed,1,FALSE,FALSE,FALSE,FALSE,combat,spearman,14,FALSE,1,268,268,5879,16.5,185,112,12,0.01,8,5,8,0.0178,26444
1550,unsigned,1,FALSE,FALSE,FALSE,TRUE,none,spearman,10,FALSE,1,265,265,5879,15,172,74,13,0.0155,15,9,8,0.0093,26444
1551,unsigned,1,FALSE,FALSE,FALSE,TRUE,none,spearman,11,FALSE,1,253,253,5879,15,156,80,16,0.0181,11,8,6,0.014,26444
1552,unsigned,1,FALSE,FALSE,FALSE,TRUE,none,spearman,12,FALSE,1,248,248,5879,15,144,73,12,0.0137,9,8,4,0.0089,26444
