id,network_type,low_count_threshold,cpm_transform,log2_transform,voom_transform,quantile_normalize,batch_adjustment,similarity_measure,adj_power,topological_overlap,merge_cor,num_modules_before,num_modules,num_genes,med_module_size,go_total_enriched,unique_go_terms,num_go_enriched_modules,mean_go_pval,kegg_total_enriched,unique_kegg_terms,num_kegg_enriched_modules,mean_kegg_pval,total_de,leishcyc_total_enriched,unique_leishcyc_terms,num_leishcyc_enriched_modules,mean_leishcyc_pval
1152,signed,1,TRUE,TRUE,FALSE,FALSE,combat,spearman,4,FALSE,1,163,163,3183,15,47,46,3,0.0031,2,1,2,0.0137,2798,0,0,0,NaN
1153,signed,1,TRUE,TRUE,FALSE,FALSE,combat,spearman,5,FALSE,1,159,159,3183,15,47,43,2,0.0037,4,3,4,0.0116,2798,0,0,0,NaN
1154,signed,1,TRUE,TRUE,FALSE,FALSE,combat,spearman,6,FALSE,1,159,159,3183,16,53,49,4,0.0046,5,4,5,0.0152,2798,1,1,1,0.0242
1155,signed,1,TRUE,TRUE,FALSE,FALSE,combat,spearman,7,FALSE,1,161,161,3183,15,64,57,6,0.0075,7,6,5,0.0081,2798,1,1,1,0.0242
1156,signed,1,TRUE,TRUE,FALSE,FALSE,combat,spearman,8,FALSE,1,165,165,3183,16,64,51,5,0.0087,4,3,4,0.0149,2798,1,1,1,0.0242
1157,signed,1,TRUE,TRUE,FALSE,FALSE,combat,spearman,9,FALSE,1,156,156,3183,16.5,50,50,4,0.0051,2,2,2,2e-04,2798,2,2,2,0.0183
1158,signed,1,TRUE,TRUE,FALSE,FALSE,combat,spearman,10,FALSE,1,154,154,3183,16,60,46,3,0.0082,3,3,3,0.0197,2798,1,1,1,0.0284
1159,signed,1,TRUE,TRUE,FALSE,FALSE,combat,spearman,11,FALSE,1,155,155,3183,16,91,46,4,0.0049,5,4,5,0.022,2798,0,0,0,NaN
115,signed,1,FALSE,FALSE,FALSE,FALSE,combat,cor,3,FALSE,1,156,156,3183,16.5,184,68,10,0.0096,8,6,8,0.0113,2798,1,1,1,0.0037
1160,signed,1,TRUE,TRUE,FALSE,FALSE,combat,spearman,12,FALSE,1,152,152,3183,16,55,48,3,0.0088,5,4,5,0.0266,2798,0,0,0,NaN
1161,signed,1,TRUE,TRUE,FALSE,FALSE,combat,spearman,13,FALSE,1,154,154,3183,16,57,43,3,0.0078,3,2,3,0.0076,2798,1,1,1,0.0153
1162,signed,1,TRUE,TRUE,FALSE,FALSE,combat,spearman,14,FALSE,1,167,167,3183,15,51,50,2,0.0023,2,1,2,0.0082,2798,1,1,1,0.0168
1163,signed,1,TRUE,TRUE,FALSE,FALSE,combat,cor-dist,1,FALSE,1,168,168,3183,16,120,61,8,0.0163,4,4,4,0.0252,2798,0,0,0,NaN
1164,signed,1,TRUE,TRUE,FALSE,FALSE,combat,cor-dist,2,FALSE,1,159,159,3183,17,150,66,9,0.013,4,4,4,0.0194,2798,0,0,0,NaN
1165,signed,1,TRUE,TRUE,FALSE,FALSE,combat,cor-dist,3,FALSE,1,149,149,3183,17,173,71,10,0.0151,2,1,2,0.0166,2798,0,0,0,NaN
1166,signed,1,TRUE,TRUE,FALSE,FALSE,combat,cor-dist,4,FALSE,1,161,161,3183,16,103,60,7,0.0166,0,0,0,NaN,2798,1,1,1,0.0489
1167,signed,1,TRUE,TRUE,FALSE,FALSE,combat,cor-dist,5,FALSE,1,158,158,3183,16,168,66,13,0.0127,2,2,2,0.0027,2798,0,0,0,NaN
1168,signed,1,TRUE,TRUE,FALSE,FALSE,combat,cor-dist,6,FALSE,1,166,166,3183,16,144,71,11,0.0196,3,3,3,0.0199,2798,2,2,1,0.0128
1169,signed,1,TRUE,TRUE,FALSE,FALSE,combat,cor-dist,7,FALSE,1,159,159,3183,16,180,77,11,0.0167,2,2,2,0.0127,2798,0,0,0,NaN
116,signed,1,FALSE,FALSE,FALSE,FALSE,combat,cor,4,FALSE,1,162,162,3183,15,181,65,9,0.0093,8,6,8,0.0113,2798,1,1,1,0.0037
1170,signed,1,TRUE,TRUE,FALSE,FALSE,combat,cor-dist,8,FALSE,1,156,156,3183,17,154,98,13,0.0157,2,2,2,0.003,2798,0,0,0,NaN
1171,signed,1,TRUE,TRUE,FALSE,FALSE,combat,cor-dist,9,FALSE,1,158,158,3183,16.5,120,94,12,0.0206,2,2,2,0.0265,2798,0,0,0,NaN
1172,signed,1,TRUE,TRUE,FALSE,FALSE,combat,cor-dist,10,FALSE,1,154,154,3183,17,159,105,14,0.0141,2,2,2,0.0124,2798,0,0,0,NaN
1173,signed,1,TRUE,TRUE,FALSE,FALSE,combat,cor-dist,11,FALSE,1,158,158,3183,17,107,70,8,0.0126,1,1,1,0.0059,2798,0,0,0,NaN
1174,signed,1,TRUE,TRUE,FALSE,FALSE,combat,cor-dist,12,FALSE,1,156,156,3183,17,112,73,8,0.0137,4,4,4,0.0259,2798,0,0,0,NaN
1175,signed,1,TRUE,TRUE,FALSE,FALSE,combat,cor-dist,13,FALSE,1,160,160,3183,16.5,113,73,11,0.0201,4,4,3,0.0268,2798,0,0,0,NaN
1176,signed,1,TRUE,TRUE,FALSE,FALSE,combat,cor-dist,14,FALSE,1,155,155,3183,16,151,78,10,0.0118,2,2,2,0.003,2798,0,0,0,NaN
1177,signed,1,TRUE,TRUE,FALSE,TRUE,none,cor,1,FALSE,1,140,140,3183,19,78,48,4,0.0046,3,3,3,0.021,2798,1,1,1,0.0246
1178,signed,1,TRUE,TRUE,FALSE,TRUE,none,cor,2,FALSE,1,153,153,3183,17,89,59,7,0.0064,7,7,7,0.0195,2798,2,2,2,0.0141
1179,signed,1,TRUE,TRUE,FALSE,TRUE,none,cor,3,FALSE,1,150,150,3183,17.5,97,56,6,0.0066,5,4,5,0.0163,2798,1,1,1,0.0126
117,signed,1,FALSE,FALSE,FALSE,FALSE,combat,cor,5,FALSE,1,159,159,3183,16,175,59,9,0.0083,9,7,9,0.013,2798,2,2,2,0.0114
1180,signed,1,TRUE,TRUE,FALSE,TRUE,none,cor,4,FALSE,1,147,147,3183,18,50,50,3,0.0028,6,6,6,0.0214,2798,1,1,1,0.0439
1181,signed,1,TRUE,TRUE,FALSE,TRUE,none,cor,5,FALSE,1,156,156,3183,16,117,54,8,0.0098,6,6,6,0.0175,2798,0,0,0,NaN
1182,signed,1,TRUE,TRUE,FALSE,TRUE,none,cor,6,FALSE,1,155,155,3183,16,73,50,4,0.0092,4,4,4,0.0155,2798,1,1,1,0.0415
1183,signed,1,TRUE,TRUE,FALSE,TRUE,none,cor,7,FALSE,1,159,159,3183,17,55,55,4,0.0053,5,5,5,0.0144,2798,1,1,1,0.0415
1184,signed,1,TRUE,TRUE,FALSE,TRUE,none,cor,8,FALSE,1,159,159,3183,17,108,73,6,0.008,7,6,7,0.0157,2798,1,1,1,0.0415
1185,signed,1,TRUE,TRUE,FALSE,TRUE,none,cor,9,FALSE,1,153,153,3183,17,159,122,6,0.0074,9,8,9,0.0174,2798,1,1,1,0.0415
1186,signed,1,TRUE,TRUE,FALSE,TRUE,none,cor,10,FALSE,1,155,155,3183,18,78,49,5,0.0041,8,7,8,0.0189,2798,1,1,1,0.0415
1187,signed,1,TRUE,TRUE,FALSE,TRUE,none,cor,11,FALSE,1,150,150,3183,17,83,60,6,0.0182,6,6,6,0.0244,2798,0,0,0,NaN
1188,signed,1,TRUE,TRUE,FALSE,TRUE,none,cor,12,FALSE,1,143,143,3183,18,60,57,6,0.0065,7,6,7,0.019,2798,1,1,1,0.0126
1189,signed,1,TRUE,TRUE,FALSE,TRUE,none,cor,13,FALSE,1,145,145,3183,17,63,63,6,0.0077,8,8,8,0.0205,2798,0,0,0,NaN
118,signed,1,FALSE,FALSE,FALSE,FALSE,combat,cor,6,FALSE,1,156,156,3183,17,172,56,8,0.0083,8,6,8,0.011,2798,2,2,2,0.0114
1190,signed,1,TRUE,TRUE,FALSE,TRUE,none,cor,14,FALSE,1,161,161,3183,16,99,65,9,0.0079,5,5,5,0.0255,2798,0,0,0,NaN
1191,signed,1,TRUE,TRUE,FALSE,TRUE,none,bicor,1,FALSE,1,165,165,3183,15,135,83,8,0.0087,7,5,7,0.0076,2798,0,0,0,NaN
1192,signed,1,TRUE,TRUE,FALSE,TRUE,none,bicor,2,FALSE,1,152,152,3183,15,146,58,8,0.0084,5,3,5,0.0078,2798,0,0,0,NaN
1193,signed,1,TRUE,TRUE,FALSE,TRUE,none,bicor,3,FALSE,1,154,154,3183,17,140,73,7,0.0084,5,3,5,0.003,2798,0,0,0,NaN
1194,signed,1,TRUE,TRUE,FALSE,TRUE,none,bicor,4,FALSE,1,156,156,3183,16,101,54,8,0.009,6,5,6,0.0057,2798,0,0,0,NaN
1195,signed,1,TRUE,TRUE,FALSE,TRUE,none,bicor,5,FALSE,1,155,155,3183,17,79,49,4,0.0042,6,5,6,0.0087,2798,0,0,0,NaN
1196,signed,1,TRUE,TRUE,FALSE,TRUE,none,bicor,6,FALSE,1,152,152,3183,17,98,56,5,0.0049,4,3,4,0.0041,2798,0,0,0,NaN
1197,signed,1,TRUE,TRUE,FALSE,TRUE,none,bicor,7,FALSE,1,156,156,3183,16,95,68,8,0.0158,4,4,4,0.014,2798,1,1,1,0.0304
1198,signed,1,TRUE,TRUE,FALSE,TRUE,none,bicor,8,FALSE,1,156,156,3183,17,169,79,9,0.0103,8,6,8,0.0123,2798,1,1,1,0.0233
1199,signed,1,TRUE,TRUE,FALSE,TRUE,none,bicor,9,FALSE,1,168,168,3183,16,119,48,7,0.0101,7,6,7,0.0149,2798,0,0,0,NaN
119,signed,1,FALSE,FALSE,FALSE,FALSE,combat,cor,7,FALSE,1,156,156,3183,16,176,60,10,0.0085,7,5,7,0.0095,2798,2,2,2,0.0194
11,signed,1,FALSE,FALSE,FALSE,FALSE,none,cor,11,FALSE,1,160,160,3183,16,204,96,13,0.0098,5,2,5,0.0069,2798,0,0,0,NaN
1200,signed,1,TRUE,TRUE,FALSE,TRUE,none,bicor,10,FALSE,1,165,165,3183,16,83,52,5,0.0047,5,4,5,0.0121,2798,0,0,0,NaN
1201,signed,1,TRUE,TRUE,FALSE,TRUE,none,bicor,11,FALSE,1,160,160,3183,16,110,48,7,0.0061,5,4,5,0.008,2798,0,0,0,NaN
1202,signed,1,TRUE,TRUE,FALSE,TRUE,none,bicor,12,FALSE,1,173,173,3183,15,118,70,8,0.0145,5,4,5,0.0128,2798,1,1,1,0.045
1203,signed,1,TRUE,TRUE,FALSE,TRUE,none,bicor,13,FALSE,1,163,163,3183,16,137,58,10,0.011,5,4,5,0.0153,2798,1,1,1,0.045
1204,signed,1,TRUE,TRUE,FALSE,TRUE,none,bicor,14,FALSE,1,160,160,3183,17,165,66,9,0.0089,5,3,5,0.0182,2798,0,0,0,NaN
1205,signed,1,TRUE,TRUE,FALSE,TRUE,none,spearman,1,FALSE,1,152,152,3183,16,127,53,7,0.0067,6,5,4,0.0122,2798,2,2,1,0.0292
1206,signed,1,TRUE,TRUE,FALSE,TRUE,none,spearman,2,FALSE,1,152,152,3183,15.5,196,132,7,0.0076,5,4,4,0.0062,2798,1,1,1,0.0337
1207,signed,1,TRUE,TRUE,FALSE,TRUE,none,spearman,3,FALSE,1,155,155,3183,16,91,47,4,0.0054,9,7,8,0.0107,2798,1,1,1,0.0337
1208,signed,1,TRUE,TRUE,FALSE,TRUE,none,spearman,4,FALSE,1,154,154,3183,16,137,56,7,0.0104,8,6,7,0.0135,2798,2,2,2,0.0393
1209,signed,1,TRUE,TRUE,FALSE,TRUE,none,spearman,5,FALSE,1,159,159,3183,17,106,50,6,0.0117,3,2,3,1e-04,2798,2,2,2,0.0309
120,signed,1,FALSE,FALSE,FALSE,FALSE,combat,cor,8,FALSE,1,155,155,3183,16,173,57,9,0.0084,8,6,8,0.0143,2798,2,2,2,0.0194
1210,signed,1,TRUE,TRUE,FALSE,TRUE,none,spearman,6,FALSE,1,164,164,3183,16,135,70,7,0.0144,5,2,5,0.0068,2798,2,2,2,0.0309
1211,signed,1,TRUE,TRUE,FALSE,TRUE,none,spearman,7,FALSE,1,159,159,3183,16,101,51,6,0.0092,5,3,5,0.0146,2798,1,1,1,0.0168
1212,signed,1,TRUE,TRUE,FALSE,TRUE,none,spearman,8,FALSE,1,165,165,3183,15,82,39,6,0.0137,3,2,3,0.0309,2798,1,1,1,0.0168
1213,signed,1,TRUE,TRUE,FALSE,TRUE,none,spearman,9,FALSE,1,160,160,3183,16,92,46,5,0.0056,4,2,4,0.0116,2798,3,3,3,0.0142
1214,signed,1,TRUE,TRUE,FALSE,TRUE,none,spearman,10,FALSE,1,153,153,3183,16,115,53,5,0.0071,4,2,4,2e-04,2798,2,2,2,0.0202
1215,signed,1,TRUE,TRUE,FALSE,TRUE,none,spearman,11,FALSE,1,160,160,3183,15,120,80,7,0.0177,3,2,3,1e-04,2798,2,2,2,0.0275
1216,signed,1,TRUE,TRUE,FALSE,TRUE,none,spearman,12,FALSE,1,159,159,3183,16,117,79,7,0.0183,4,3,4,0.0066,2798,2,2,2,0.0272
1217,signed,1,TRUE,TRUE,FALSE,TRUE,none,spearman,13,FALSE,1,159,159,3183,16,70,52,5,0.0108,3,2,3,0.0184,2798,1,1,1,0.0207
1218,signed,1,TRUE,TRUE,FALSE,TRUE,none,spearman,14,FALSE,1,152,152,3183,16.5,93,57,6,0.0096,6,4,6,0.0141,2798,2,2,2,0.0188
1219,signed,1,TRUE,TRUE,FALSE,TRUE,none,cor-dist,1,FALSE,1,151,151,3183,16,78,56,7,0.0098,5,5,5,0.015,2798,1,1,1,0.0413
121,signed,1,FALSE,FALSE,FALSE,FALSE,combat,cor,9,FALSE,1,158,158,3183,16,176,60,10,0.0084,7,5,7,0.0116,2798,2,2,2,0.0194
1220,signed,1,TRUE,TRUE,FALSE,TRUE,none,cor-dist,2,FALSE,1,152,152,3183,16.5,114,60,7,0.0135,3,3,3,0.022,2798,1,1,1,0.0413
1221,signed,1,TRUE,TRUE,FALSE,TRUE,none,cor-dist,3,FALSE,1,160,160,3183,16,95,62,6,0.0152,5,3,5,0.0224,2798,1,1,1,0.0409
1222,signed,1,TRUE,TRUE,FALSE,TRUE,none,cor-dist,4,FALSE,1,161,161,3183,17,164,62,12,0.0207,5,5,5,0.0224,2798,1,1,1,0.0409
1223,signed,1,TRUE,TRUE,FALSE,TRUE,none,cor-dist,5,FALSE,1,163,163,3183,16,159,50,7,0.0105,6,5,6,0.0255,2798,0,0,0,NaN
1224,signed,1,TRUE,TRUE,FALSE,TRUE,none,cor-dist,6,FALSE,1,165,165,3183,16,164,53,10,0.0125,6,5,6,0.0238,2798,0,0,0,NaN
1225,signed,1,TRUE,TRUE,FALSE,TRUE,none,cor-dist,7,FALSE,1,150,150,3183,18,201,91,8,0.0142,10,10,6,0.0227,2798,1,1,1,0.0357
1226,signed,1,TRUE,TRUE,FALSE,TRUE,none,cor-dist,8,FALSE,1,162,162,3183,16,164,63,11,0.0126,7,6,6,0.0174,2798,2,2,2,0.0267
1227,signed,1,TRUE,TRUE,FALSE,TRUE,none,cor-dist,9,FALSE,1,153,153,3183,17,172,73,10,0.0123,6,5,6,0.0292,2798,1,1,1,0.0357
1228,signed,1,TRUE,TRUE,FALSE,TRUE,none,cor-dist,10,FALSE,1,155,155,3183,16,154,61,9,0.0121,5,4,5,0.0293,2798,1,1,1,0.0357
1229,signed,1,TRUE,TRUE,FALSE,TRUE,none,cor-dist,11,FALSE,1,153,153,3183,17,144,49,5,0.0038,11,7,9,0.0198,2798,1,1,1,0.0045
122,signed,1,FALSE,FALSE,FALSE,FALSE,combat,cor,10,FALSE,1,162,162,3183,15,181,60,11,0.0095,7,5,7,0.0137,2798,2,2,2,0.0209
1230,signed,1,TRUE,TRUE,FALSE,TRUE,none,cor-dist,12,FALSE,1,159,159,3183,15,117,58,7,0.007,6,3,6,0.0216,2798,1,1,1,0.0357
1231,signed,1,TRUE,TRUE,FALSE,TRUE,none,cor-dist,13,FALSE,1,168,168,3183,16,202,77,13,0.0109,9,6,8,0.0214,2798,1,1,1,0.0357
1232,signed,1,TRUE,TRUE,FALSE,TRUE,none,cor-dist,14,FALSE,1,168,168,3183,15,210,81,9,0.0077,13,9,8,0.0163,2798,2,2,2,0.0227
1233,signed,1,TRUE,TRUE,FALSE,TRUE,limma,cor,1,FALSE,1,160,160,3183,16,44,34,4,0.0265,3,3,3,0.0226,2798,0,0,0,NaN
1234,signed,1,TRUE,TRUE,FALSE,TRUE,limma,cor,2,FALSE,1,160,160,3183,16,27,20,2,0.0254,2,2,2,0.0305,2798,1,1,1,0.0337
1235,signed,1,TRUE,TRUE,FALSE,TRUE,limma,cor,3,FALSE,1,156,156,3183,16,27,20,2,0.0254,2,2,2,0.0283,2798,0,0,0,NaN
1236,signed,1,TRUE,TRUE,FALSE,TRUE,limma,cor,4,FALSE,1,155,155,3183,16,41,27,2,0.0092,2,2,2,0.0282,2798,1,1,1,0.0162
1237,signed,1,TRUE,TRUE,FALSE,TRUE,limma,cor,5,FALSE,1,151,151,3183,16,48,32,2,0.0062,2,2,2,0.0045,2798,1,1,1,0.0161
1238,signed,1,TRUE,TRUE,FALSE,TRUE,limma,cor,6,FALSE,1,151,151,3183,15,28,28,1,0.0067,2,2,2,0.0073,2798,1,1,1,0.0162
1239,signed,1,TRUE,TRUE,FALSE,TRUE,limma,cor,7,FALSE,1,148,148,3183,16.5,23,17,2,0.0205,3,3,3,0.0204,2798,1,1,1,0.0162
123,signed,1,FALSE,FALSE,FALSE,FALSE,combat,cor,11,FALSE,1,152,152,3183,16,192,76,13,0.0104,8,6,8,0.0128,2798,2,2,2,0.0238
1240,signed,1,TRUE,TRUE,FALSE,TRUE,limma,cor,8,FALSE,1,159,159,3183,15,29,18,2,0.0193,4,4,3,0.0254,2798,1,1,1,0.0162
1241,signed,1,TRUE,TRUE,FALSE,TRUE,limma,cor,9,FALSE,1,143,143,3183,17,66,34,7,0.0193,7,6,5,0.0234,2798,2,2,2,0.0189
1242,signed,1,TRUE,TRUE,FALSE,TRUE,limma,cor,10,FALSE,1,161,161,3183,15,53,37,7,0.0173,7,5,6,0.0243,2798,4,4,3,0.0133
1243,signed,1,TRUE,TRUE,FALSE,TRUE,limma,cor,11,FALSE,1,148,148,3183,16,83,40,7,0.0159,4,3,4,0.0107,2798,4,4,3,0.0126
1244,signed,1,TRUE,TRUE,FALSE,TRUE,limma,cor,12,FALSE,1,152,152,3183,16,79,47,7,0.0202,3,3,3,0.0092,2798,3,3,2,0.0135
1245,signed,1,TRUE,TRUE,FALSE,TRUE,limma,cor,13,FALSE,1,158,158,3183,16,74,74,3,0.0088,1,1,1,0.0182,2798,4,4,3,0.0234
1246,signed,1,TRUE,TRUE,FALSE,TRUE,limma,cor,14,FALSE,1,154,154,3183,16,69,36,5,0.0166,6,5,6,0.006,2798,1,1,1,0.048
1247,signed,1,TRUE,TRUE,FALSE,TRUE,limma,bicor,1,FALSE,1,151,151,3183,16,32,32,2,0.0097,10,9,8,0.0193,2798,0,0,0,NaN
1248,signed,1,TRUE,TRUE,FALSE,TRUE,limma,bicor,2,FALSE,1,157,157,3183,15,50,31,3,0.0137,11,10,8,0.0232,2798,0,0,0,NaN
1249,signed,1,TRUE,TRUE,FALSE,TRUE,limma,bicor,3,FALSE,1,151,151,3183,16,64,35,4,0.0053,7,7,7,0.0236,2798,0,0,0,NaN
124,signed,1,FALSE,FALSE,FALSE,FALSE,combat,cor,12,FALSE,1,155,155,3183,16,192,76,13,0.0104,8,6,8,0.0128,2798,2,2,2,0.0238
1250,signed,1,TRUE,TRUE,FALSE,TRUE,limma,bicor,4,FALSE,1,152,152,3183,16,55,38,6,0.0174,7,6,7,0.016,2798,0,0,0,NaN
1251,signed,1,TRUE,TRUE,FALSE,TRUE,limma,bicor,5,FALSE,1,150,150,3183,16,73,36,6,0.0151,8,6,8,0.0288,2798,0,0,0,NaN
1252,signed,1,TRUE,TRUE,FALSE,TRUE,limma,bicor,6,FALSE,1,144,144,3183,18,52,34,4,0.0096,10,8,7,0.0208,2798,0,0,0,NaN
1253,signed,1,TRUE,TRUE,FALSE,TRUE,limma,bicor,7,FALSE,1,146,146,3183,17,68,31,5,0.0133,5,3,5,0.0279,2798,0,0,0,NaN
1254,signed,1,TRUE,TRUE,FALSE,TRUE,limma,bicor,8,FALSE,1,156,156,3183,16,57,32,5,0.0188,5,3,5,0.0199,2798,0,0,0,NaN
1255,signed,1,TRUE,TRUE,FALSE,TRUE,limma,bicor,9,FALSE,1,162,162,3183,15.5,80,34,6,0.016,5,3,5,0.0169,2798,0,0,0,NaN
1256,signed,1,TRUE,TRUE,FALSE,TRUE,limma,bicor,10,FALSE,1,167,167,3183,15,60,39,6,0.0212,5,3,5,0.0202,2798,0,0,0,NaN
1257,signed,1,TRUE,TRUE,FALSE,TRUE,limma,bicor,11,FALSE,1,171,171,3183,15,53,45,6,0.0173,3,2,3,0.0235,2798,0,0,0,NaN
1258,signed,1,TRUE,TRUE,FALSE,TRUE,limma,bicor,12,FALSE,1,168,168,3183,16,66,58,6,0.0164,4,3,4,0.0192,2798,0,0,0,NaN
1259,signed,1,TRUE,TRUE,FALSE,TRUE,limma,bicor,13,FALSE,1,149,149,3183,16,43,41,5,0.0223,3,3,3,0.0108,2798,0,0,0,NaN
125,signed,1,FALSE,FALSE,FALSE,FALSE,combat,cor,13,FALSE,1,154,154,3183,15,198,82,13,0.0104,8,6,8,0.0128,2798,2,2,2,0.0238
1260,signed,1,TRUE,TRUE,FALSE,TRUE,limma,bicor,14,FALSE,1,160,160,3183,16,57,31,5,0.0133,3,2,3,0.019,2798,0,0,0,NaN
1261,signed,1,TRUE,TRUE,FALSE,TRUE,limma,spearman,1,FALSE,1,142,142,3183,17,48,48,3,0.0073,7,7,5,0.0218,2798,3,3,2,0.0048
1262,signed,1,TRUE,TRUE,FALSE,TRUE,limma,spearman,2,FALSE,1,161,161,3183,16,27,27,2,0.0051,5,5,4,0.0117,2798,2,2,1,0.012
1263,signed,1,TRUE,TRUE,FALSE,TRUE,limma,spearman,3,FALSE,1,155,155,3183,16,38,26,4,0.0149,7,7,4,0.0415,2798,0,0,0,NaN
1264,signed,1,TRUE,TRUE,FALSE,TRUE,limma,spearman,4,FALSE,1,159,159,3183,15,49,49,4,0.0195,6,6,3,0.0364,2798,0,0,0,NaN
1265,signed,1,TRUE,TRUE,FALSE,TRUE,limma,spearman,5,FALSE,1,157,157,3183,16,25,25,2,0.0238,7,7,4,0.0356,2798,0,0,0,NaN
1266,signed,1,TRUE,TRUE,FALSE,TRUE,limma,spearman,6,FALSE,1,160,160,3183,16,46,29,4,0.0086,6,5,5,0.0158,2798,0,0,0,NaN
1267,signed,1,TRUE,TRUE,FALSE,TRUE,limma,spearman,7,FALSE,1,145,145,3183,16,29,29,4,0.0083,5,4,4,0.0136,2798,0,0,0,NaN
1268,signed,1,TRUE,TRUE,FALSE,TRUE,limma,spearman,8,FALSE,1,152,152,3183,16,47,30,6,0.0192,4,3,3,0.0048,2798,0,0,0,NaN
1269,signed,1,TRUE,TRUE,FALSE,TRUE,limma,spearman,9,FALSE,1,166,166,3183,15,47,30,5,0.0167,5,4,4,0.0158,2798,0,0,0,NaN
126,signed,1,FALSE,FALSE,FALSE,FALSE,combat,cor,14,FALSE,1,161,161,3183,16,216,85,14,0.0107,9,6,9,0.0123,2798,2,2,2,0.0238
1270,signed,1,TRUE,TRUE,FALSE,TRUE,limma,spearman,10,FALSE,1,163,163,3183,15,38,26,5,0.0117,4,3,3,0.0068,2798,0,0,0,NaN
1271,signed,1,TRUE,TRUE,FALSE,TRUE,limma,spearman,11,FALSE,1,159,159,3183,16,38,24,5,0.0182,5,3,4,0.0099,2798,0,0,0,NaN
1272,signed,1,TRUE,TRUE,FALSE,TRUE,limma,spearman,12,FALSE,1,153,153,3183,16,25,25,4,0.0107,4,3,3,0.0089,2798,0,0,0,NaN
1273,signed,1,TRUE,TRUE,FALSE,TRUE,limma,spearman,13,FALSE,1,149,149,3183,15,37,31,5,0.021,3,3,2,0.0031,2798,0,0,0,NaN
1274,signed,1,TRUE,TRUE,FALSE,TRUE,limma,spearman,14,FALSE,1,153,153,3183,16,54,30,5,0.0192,4,3,3,0.0045,2798,1,1,1,0.0069
1275,signed,1,TRUE,TRUE,FALSE,TRUE,limma,cor-dist,1,FALSE,1,161,161,3183,16,65,32,4,0.0112,4,2,4,0.0066,2798,0,0,0,NaN
1276,signed,1,TRUE,TRUE,FALSE,TRUE,limma,cor-dist,2,FALSE,1,152,152,3183,16,56,33,3,0.016,6,4,6,0.0193,2798,0,0,0,NaN
1277,signed,1,TRUE,TRUE,FALSE,TRUE,limma,cor-dist,3,FALSE,1,153,153,3183,17,73,36,4,0.01,3,2,3,0.0185,2798,1,1,1,0.0217
1278,signed,1,TRUE,TRUE,FALSE,TRUE,limma,cor-dist,4,FALSE,1,150,150,3183,18,73,37,5,0.0087,3,2,3,0.0143,2798,1,1,1,0.0481
1279,signed,1,TRUE,TRUE,FALSE,TRUE,limma,cor-dist,5,FALSE,1,150,150,3183,17,48,25,4,0.0119,3,2,3,0.0211,2798,1,1,1,0.0162
127,signed,1,FALSE,FALSE,FALSE,FALSE,combat,bicor,1,FALSE,1,162,162,3183,16,142,71,10,0.0091,4,2,4,0.0089,2798,0,0,0,NaN
1280,signed,1,TRUE,TRUE,FALSE,TRUE,limma,cor-dist,6,FALSE,1,152,152,3183,17,53,33,6,0.0155,3,3,3,0.0252,2798,1,1,1,0.0337
1281,signed,1,TRUE,TRUE,FALSE,TRUE,limma,cor-dist,7,FALSE,1,156,156,3183,16.5,58,43,6,0.0184,3,3,3,0.0226,2798,1,1,1,0.0434
1282,signed,1,TRUE,TRUE,FALSE,TRUE,limma,cor-dist,8,FALSE,1,152,152,3183,17,69,49,6,0.0157,4,3,4,0.0139,2798,0,0,0,NaN
1283,signed,1,TRUE,TRUE,FALSE,TRUE,limma,cor-dist,9,FALSE,1,152,152,3183,16,63,38,5,0.0116,2,1,2,0.01,2798,1,1,1,0.0484
1284,signed,1,TRUE,TRUE,FALSE,TRUE,limma,cor-dist,10,FALSE,1,154,154,3183,16.5,58,38,4,0.0096,2,1,2,0.01,2798,1,1,1,0.0477
1285,signed,1,TRUE,TRUE,FALSE,TRUE,limma,cor-dist,11,FALSE,1,159,159,3183,16,33,33,2,0.0048,1,1,1,0.0016,2798,1,1,1,0.0482
1286,signed,1,TRUE,TRUE,FALSE,TRUE,limma,cor-dist,12,FALSE,1,161,161,3183,16,33,33,2,0.0048,1,1,1,0.0016,2798,1,1,1,0.0177
1287,signed,1,TRUE,TRUE,FALSE,TRUE,limma,cor-dist,13,FALSE,1,156,156,3183,16.5,41,30,4,0.0238,3,2,3,0.0125,2798,1,1,1,0.0151
1288,signed,1,TRUE,TRUE,FALSE,TRUE,limma,cor-dist,14,FALSE,1,153,153,3183,17,52,24,4,0.0123,2,1,2,0.0025,2798,1,1,1,0.0456
1289,signed,1,TRUE,TRUE,FALSE,TRUE,combat,cor,1,FALSE,1,159,159,3183,16,103,70,6,0.0096,5,3,5,0.0164,2798,1,1,1,0.0465
128,signed,1,FALSE,FALSE,FALSE,FALSE,combat,bicor,2,FALSE,1,147,147,3183,16,133,82,10,0.0101,4,3,4,0.0041,2798,1,1,1,0.0448
1290,signed,1,TRUE,TRUE,FALSE,TRUE,combat,cor,2,FALSE,1,155,155,3183,16,134,108,10,0.0162,4,3,4,0.0163,2798,0,0,0,NaN
1291,signed,1,TRUE,TRUE,FALSE,TRUE,combat,cor,3,FALSE,1,165,165,3183,15,93,67,7,0.0105,4,3,4,0.014,2798,0,0,0,NaN
