id,network_type,low_count_threshold,cpm_transform,log2_transform,voom_transform,quantile_normalize,batch_adjustment,similarity_measure,adj_power,topological_overlap,merge_cor,num_modules_before,num_modules,num_genes,med_module_size,go_total_enriched,unique_go_terms,num_go_enriched_modules,mean_go_pval,total_go_pval,kegg_total_enriched,unique_kegg_terms,num_kegg_enriched_modules,mean_kegg_pval,total_kegg_pval,total_de,total_edge_weight,irefindex_edge_weight,cpdb_total_enriched,unique_cpdb_terms,num_cpdb_enriched_modules,mean_cpdb_pval,total_cpdb_pval,marbach_total_enriched,unique_marbach_terms,num_marbach_enriched_modules,mean_marbach_pval,total_marbach_pval
1302,signed,1,TRUE,TRUE,FALSE,TRUE,combat,cor,14,FALSE,1,723,723,14795,17,1283,782,52,0.0133,4106.29541143182,98,76,35,0.0146,245.007845863727,55119,5509391.32,13072.94,679,460,45,0.0123,2235.09896083402,69,57,33,0.0234,135.299106817462
1303,signed,1,TRUE,TRUE,FALSE,TRUE,combat,bicor,1,FALSE,1,728,728,14795,16,1098,636,40,0.0126,3487.6351897321,82,67,25,0.0141,202.239571293239,55119,110287004.78,91717.38,451,326,44,0.0124,1244.84192344881,78,61,31,0.0229,168.837228389146
1304,signed,1,TRUE,TRUE,FALSE,TRUE,combat,bicor,2,FALSE,1,752,752,14795,16,1081,644,42,0.0116,3731.53387315424,51,44,23,0.0122,147.556560916732,55119,66932424.46,63850.19,405,288,42,0.0091,1287.27203247241,56,51,23,0.0164,138.202222128476
1305,signed,1,TRUE,TRUE,FALSE,TRUE,combat,bicor,3,FALSE,1,698,698,14795,17,1118,619,46,0.0116,3652.75237637512,58,49,24,0.0141,161.832380407937,55119,45125244.80,49348.73,466,319,42,0.0082,1515.46547726857,92,69,24,0.0179,209.59752392241
1306,signed,1,TRUE,TRUE,FALSE,TRUE,combat,bicor,4,FALSE,1,742,742,14795,15,1314,755,50,0.0121,4221.27233512623,66,55,25,0.0124,181.066641798699,55119,32485406.11,40116.63,536,326,44,0.01,1886.42129948861,157,128,26,0.0237,312.831444485091
1307,signed,1,TRUE,TRUE,FALSE,TRUE,combat,bicor,5,FALSE,1,718,718,14795,16,1130,669,51,0.0124,3451.37956906326,61,50,26,0.0158,165.00048265323,55119,24454103.40,33581.82,475,364,40,0.0115,1476.18920398627,125,90,30,0.0213,262.185612764565
1308,signed,1,TRUE,TRUE,FALSE,TRUE,combat,bicor,6,FALSE,1,717,717,14795,16,1158,681,46,0.0127,3534.07715942028,64,51,31,0.0138,173.115031330002,55119,19017532.00,28670.02,461,307,36,0.0091,1620.68798783518,126,97,37,0.023,251.802178724058
1309,signed,1,TRUE,TRUE,FALSE,TRUE,combat,bicor,7,FALSE,1,688,688,14795,16,1030,593,45,0.0129,3211.97568916297,53,40,25,0.0117,155.144115082506,55119,15163704.47,24835.73,429,308,34,0.0086,1448.81563476928,114,80,28,0.0256,224.281693254302
130,signed,1,FALSE,FALSE,FALSE,FALSE,combat,bicor,4,FALSE,1,733,733,14795,16,1037,603,61,0.014,3056.01423892498,94,78,34,0.0223,179.074851061054,55119,71607070.47,97810.50,517,335,46,0.0141,1619.60921622759,155,114,34,0.0238,284.301258965923
1310,signed,1,TRUE,TRUE,FALSE,TRUE,combat,bicor,8,FALSE,1,721,721,14795,16,1246,786,47,0.012,3883.78437767861,76,64,31,0.0146,187.902186247158,55119,12333997.84,21762.79,519,373,42,0.011,1755.12051918391,90,64,25,0.0229,187.336824916963
1311,signed,1,TRUE,TRUE,FALSE,TRUE,combat,bicor,9,FALSE,1,741,741,14795,16,1041,621,46,0.0121,3431.88132497249,60,48,27,0.0164,149.066150818599,55119,10197541.68,19251.01,521,357,45,0.0103,1720.55423282244,96,65,31,0.0189,206.912377752203
1312,signed,1,TRUE,TRUE,FALSE,TRUE,combat,bicor,10,FALSE,1,730,730,14795,16,1025,614,44,0.0129,3266.95400997022,59,47,31,0.0222,147.690818365308,55119,8547408.05,17165.64,415,310,32,0.0115,1547.27987211906,63,51,24,0.0177,185.537430397113
1313,signed,1,TRUE,TRUE,FALSE,TRUE,combat,bicor,11,FALSE,1,727,727,14795,16,1122,661,40,0.0128,3718.25177677854,71,57,32,0.0167,183.600716414515,55119,7248477.03,15411.94,521,378,44,0.0112,1764.43435131087,72,56,27,0.0209,197.531083693621
1314,signed,1,TRUE,TRUE,FALSE,TRUE,combat,bicor,12,FALSE,1,737,737,14795,16,1183,668,50,0.0131,3704.69916547713,77,61,32,0.0169,190.586849144422,55119,6209367.91,13921.07,636,473,45,0.0145,1788.49089499287,92,75,30,0.0228,228.462021527493
1315,signed,1,TRUE,TRUE,FALSE,TRUE,combat,bicor,13,FALSE,1,688,688,14795,17,1202,699,43,0.012,4043.07712054558,62,47,29,0.0154,165.436205473266,55119,5366453.04,12641.73,373,245,37,0.0113,1406.25850666701,97,76,27,0.0229,236.135662252721
1316,signed,1,TRUE,TRUE,FALSE,TRUE,combat,bicor,14,FALSE,1,731,731,14795,15,1178,672,45,0.0123,4003.35937728288,68,49,28,0.0194,169.07752178608,55119,4674322.71,11534.85,435,277,41,0.0139,1524.37841265975,99,73,31,0.0218,243.516300700997
1317,signed,1,TRUE,TRUE,FALSE,TRUE,combat,spearman,1,FALSE,1,758,758,14795,15,1013,637,46,0.0122,3286.23574133944,49,40,27,0.0136,128.221545693402,55119,109983974.81,91669.30,626,446,41,0.0125,1880.54040081897,119,97,25,0.027,254.971258331879
1318,signed,1,TRUE,TRUE,FALSE,TRUE,combat,spearman,2,FALSE,1,711,711,14795,16,1104,597,42,0.0118,3847.42631494817,71,58,29,0.0171,153.401021858396,55119,66870559.59,63821.73,566,368,36,0.014,1797.94603270883,127,105,23,0.0235,259.310755067686
1319,signed,1,TRUE,TRUE,FALSE,TRUE,combat,spearman,3,FALSE,1,744,744,14795,16,1059,583,38,0.0115,3742.90154961911,52,41,26,0.016,123.282382004996,55119,45240609.62,49318.30,398,275,31,0.0101,1449.90976099011,111,93,28,0.0256,227.321034420827
131,signed,1,FALSE,FALSE,FALSE,FALSE,combat,bicor,5,FALSE,1,753,753,14795,16,1050,581,65,0.014,3221.42492631468,93,78,31,0.0222,183.68161394443,55119,60537639.38,89719.74,576,378,43,0.0174,1614.83635708134,112,75,29,0.0188,231.331305879426
1320,signed,1,TRUE,TRUE,FALSE,TRUE,combat,spearman,4,FALSE,1,740,740,14795,16,1118,609,43,0.0115,3890.69399942682,55,44,25,0.0126,137.642073626745,55119,32691641.35,40077.78,604,431,35,0.0118,1961.65336916705,110,95,32,0.0245,227.229136136043
1321,signed,1,TRUE,TRUE,FALSE,TRUE,combat,spearman,5,FALSE,1,742,742,14795,16,1150,622,38,0.0125,3880.30321596564,49,38,24,0.0143,114.885159876939,55119,24696415.81,33533.54,433,244,30,0.0117,1460.88548182969,82,71,28,0.0234,181.85059347892
1322,signed,1,TRUE,TRUE,FALSE,TRUE,combat,spearman,6,FALSE,1,725,725,14795,16,1144,615,37,0.0119,3913.79224206784,55,45,25,0.0145,133.949025430973,55119,19265995.09,28611.91,451,289,26,0.0114,1518.30815247211,97,82,30,0.025,219.443481158036
1323,signed,1,TRUE,TRUE,FALSE,TRUE,combat,spearman,7,FALSE,1,733,733,14795,16,1113,628,40,0.0117,3830.48479994261,58,46,21,0.0139,135.294289363271,55119,15403261.38,24767.24,558,376,35,0.0116,1768.70842395007,104,79,33,0.0232,221.660583685832
1324,signed,1,TRUE,TRUE,FALSE,TRUE,combat,spearman,8,FALSE,1,742,742,14795,16,1161,647,38,0.0117,4002.92537726451,53,43,20,0.0137,130.795238744368,55119,12557789.86,21683.39,516,343,31,0.0106,1656.45654808626,105,83,35,0.0241,221.486701614989
1325,signed,1,TRUE,TRUE,FALSE,TRUE,combat,spearman,9,FALSE,1,712,712,14795,16,1172,657,34,0.0107,4108.10168069171,89,72,27,0.0206,188.869396909918,55119,10403053.47,19160.33,538,372,29,0.0128,1657.03002424793,99,79,22,0.0213,250.337945089461
1326,signed,1,TRUE,TRUE,FALSE,TRUE,combat,spearman,10,FALSE,1,717,717,14795,16,1175,676,39,0.0125,4022.10533108529,54,44,24,0.0195,123.966183147654,55119,8734346.79,17063.56,491,328,32,0.0099,1578.51392546995,131,99,27,0.0246,295.249033032905
1327,signed,1,TRUE,TRUE,FALSE,TRUE,combat,spearman,11,FALSE,1,715,715,14795,16,1104,620,38,0.0114,3945.97335087666,60,47,22,0.0146,144.47759285015,55119,7417630.65,15298.61,464,300,33,0.0119,1601.22541519513,88,65,25,0.0283,184.632767000203
1328,signed,1,TRUE,TRUE,FALSE,TRUE,combat,spearman,12,FALSE,1,727,727,14795,16,1082,643,37,0.0114,3882.33532823949,56,46,23,0.0124,141.427812559628,55119,6361999.41,13796.86,449,320,32,0.0145,1440.95404581548,78,63,20,0.0189,215.191240507522
1329,signed,1,TRUE,TRUE,FALSE,TRUE,combat,spearman,13,FALSE,1,733,733,14795,16,1135,686,37,0.0125,3898.28829470526,61,49,26,0.0175,138.337943980492,55119,5503984.71,12507.16,469,340,30,0.0163,1443.06707636217,65,52,20,0.0201,153.181146818479
132,signed,1,FALSE,FALSE,FALSE,FALSE,combat,bicor,6,FALSE,1,722,722,14795,17,991,545,50,0.013,2950.23102065171,100,83,33,0.0226,195.376329843927,55119,52240354.99,82956.37,420,297,40,0.015,1085.43477827889,134,97,34,0.0223,255.33248979001
1330,signed,1,TRUE,TRUE,FALSE,TRUE,combat,spearman,14,FALSE,1,723,723,14795,16,1202,710,38,0.0124,4067.38869414919,55,45,29,0.0151,127.835961078925,55119,4798176.45,11390.58,633,400,36,0.0172,1881.5243828709,86,71,28,0.0222,185.913304095431
1331,signed,1,TRUE,TRUE,FALSE,TRUE,combat,cor-dist,1,FALSE,1,716,716,14795,16,1567,918,59,0.0147,4332.01712463891,70,56,26,0.018,153.30345636905,55119,110056095.05,91417.69,446,347,43,0.0133,1405.83271342754,80,69,27,0.0208,150.68551706552
1332,signed,1,TRUE,TRUE,FALSE,TRUE,combat,cor-dist,2,FALSE,1,722,722,14795,16,1540,950,58,0.0138,4442.86576697091,72,62,25,0.0136,179.985410895158,55119,65859511.07,60645.47,349,275,36,0.0109,1063.15944270483,91,78,27,0.0252,180.807613208902
1333,signed,1,TRUE,TRUE,FALSE,TRUE,combat,cor-dist,3,FALSE,1,711,711,14795,17,1703,990,58,0.0144,4756.616334796,59,48,26,0.0146,131.799135819716,55119,43723239.38,44459.84,375,292,43,0.0102,1306.45006490468,89,75,25,0.0239,177.255858489326
1334,signed,1,TRUE,TRUE,FALSE,TRUE,combat,cor-dist,4,FALSE,1,728,728,14795,16,1552,891,63,0.0138,4566.10415401054,67,58,23,0.0131,174.765512838439,55119,30749640.66,34133.74,449,335,40,0.0126,1425.53215985742,69,56,21,0.0264,130.153381542752
1335,signed,1,TRUE,TRUE,FALSE,TRUE,combat,cor-dist,5,FALSE,1,714,714,14795,16,1738,1008,62,0.0152,4821.26850874356,72,63,27,0.0153,177.441742185197,55119,22357853.54,26835.99,656,573,50,0.0145,1900.02384714136,98,87,23,0.0287,168.174304810725
1336,signed,1,TRUE,TRUE,FALSE,TRUE,combat,cor-dist,6,FALSE,1,726,726,14795,16,1592,937,61,0.0148,4331.9596172823,75,62,27,0.0127,191.505731849642,55119,16608209.27,21411.00,689,590,46,0.015,1876.84529367345,89,75,22,0.0271,159.942521057
1337,signed,1,TRUE,TRUE,FALSE,TRUE,combat,cor-dist,7,FALSE,1,723,723,14795,16,1502,920,66,0.0147,4353.12871287548,88,69,32,0.0136,205.698777047259,55119,12531242.18,17268.50,696,604,46,0.0133,1966.98791014278,115,101,23,0.0244,234.77293530181
1338,signed,1,TRUE,TRUE,FALSE,TRUE,combat,cor-dist,8,FALSE,1,706,706,14795,16,1563,845,56,0.0137,4354.415640903,57,47,28,0.016,127.099905921228,55119,9575103.52,14052.58,373,255,51,0.0124,1044.33264019241,89,67,20,0.0224,166.344699900947
1339,signed,1,TRUE,TRUE,FALSE,TRUE,combat,cor-dist,9,FALSE,1,697,697,14795,17,1511,888,55,0.0137,4340.58478569795,52,42,24,0.0161,124.311772061807,55119,7396685.41,11526.01,410,306,42,0.0117,1378.03200991022,94,77,25,0.0265,165.504173751486
133,signed,1,FALSE,FALSE,FALSE,FALSE,combat,bicor,7,FALSE,1,733,733,14795,16,1104,683,61,0.0143,3081.04591521736,105,88,33,0.0249,195.654505320563,55119,45788737.12,77178.10,385,255,44,0.0144,1042.43416149008,125,89,31,0.0236,237.246989617151
1340,signed,1,TRUE,TRUE,FALSE,TRUE,combat,cor-dist,10,FALSE,1,720,720,14795,16,1452,846,56,0.0148,4113.11717569602,69,58,24,0.0146,161.982412396603,55119,5770445.62,9521.70,558,434,38,0.0125,1488.8578884823,73,58,21,0.0256,129.04111779355
1341,signed,1,TRUE,TRUE,FALSE,TRUE,combat,cor-dist,11,FALSE,1,741,741,14795,16,1609,982,66,0.015,4466.83819818654,79,66,31,0.0178,173.012131942949,55119,4542821.14,7918.23,587,471,50,0.0147,1644.42102234691,49,40,22,0.0277,81.784725851967
1342,signed,1,TRUE,TRUE,FALSE,TRUE,combat,cor-dist,12,FALSE,1,720,720,14795,16,1504,889,62,0.0137,4203.26517033957,71,63,27,0.0112,180.971377776538,55119,3606780.31,6625.58,517,400,47,0.0148,1472.68161717731,41,29,17,0.0235,83.3403956693299
1343,signed,1,TRUE,TRUE,FALSE,TRUE,combat,cor-dist,13,FALSE,1,701,701,14795,16,1532,879,63,0.0151,4161.59255982919,65,54,26,0.012,163.417304118975,55119,2886447.85,5576.12,374,285,36,0.0125,1209.41688013961,43,34,24,0.0234,74.3360969438972
1344,signed,1,TRUE,TRUE,FALSE,TRUE,combat,cor-dist,14,FALSE,1,716,716,14795,16,1470,872,58,0.0135,3976.12164564211,77,65,28,0.0156,175.234260732604,55119,2327310.65,4718.47,571,436,44,0.0139,1466.61345378929,74,60,20,0.0279,142.525330650326
134,signed,1,FALSE,FALSE,FALSE,FALSE,combat,bicor,8,FALSE,1,721,721,14795,16,1060,618,61,0.0132,3169.46427252631,91,75,28,0.0217,185.821305351763,55119,40627331.00,72161.17,433,280,38,0.0135,1407.09624281049,161,118,26,0.0232,299.713696931376
135,signed,1,FALSE,FALSE,FALSE,FALSE,combat,bicor,9,FALSE,1,726,726,14795,16,1134,625,57,0.0127,3379.42155392825,91,76,25,0.0215,186.077106324219,55119,36403680.38,67750.30,509,347,45,0.0139,1571.36137883086,147,108,32,0.0247,273.516534767176
136,signed,1,FALSE,FALSE,FALSE,FALSE,combat,bicor,10,FALSE,1,714,714,14795,16,1348,747,54,0.0134,4104.03646061796,113,90,33,0.0228,222.018922969592,55119,32883535.19,63832.89,640,453,47,0.0145,1926.73706815865,192,137,42,0.0254,345.980535520788
137,signed,1,FALSE,FALSE,FALSE,FALSE,combat,bicor,11,FALSE,1,719,719,14795,16,1160,625,57,0.0133,3418.4217937736,99,86,27,0.0239,194.721598043195,55119,29905122.66,60324.51,625,413,44,0.0191,1503.47029781859,125,79,36,0.0243,237.624285674062
138,signed,1,FALSE,FALSE,FALSE,FALSE,combat,bicor,12,FALSE,1,708,708,14795,16.5,1383,776,61,0.0141,3915.95892774834,94,79,26,0.0218,192.664993612502,55119,27353074.34,57160.20,573,369,45,0.0174,1679.40170783669,120,84,30,0.0209,234.366423237506
139,signed,1,FALSE,FALSE,FALSE,FALSE,combat,bicor,13,FALSE,1,713,713,14795,16,1249,722,63,0.0132,3661.63429777418,70,56,29,0.0188,153.772170782533,55119,25142843.06,54288.84,533,374,48,0.0155,1636.84567480695,113,82,28,0.022,221.508295909973
13,signed,1,FALSE,FALSE,FALSE,FALSE,none,cor,13,FALSE,1,729,729,14795,16,1291,800,64,0.0129,3625.34009473917,47,37,28,0.0143,106.855999451362,55119,31338511.15,62421.40,551,336,50,0.0135,1613.38933900712,121,87,24,0.0198,251.132940073312
140,signed,1,FALSE,FALSE,FALSE,FALSE,combat,bicor,14,FALSE,1,732,732,14795,16,1260,746,66,0.0149,3501.00715605815,61,46,31,0.0153,139.706593462495,55119,23211006.51,51669.51,615,391,50,0.0166,1736.09201297155,146,113,28,0.0226,277.787877992775
141,signed,1,FALSE,FALSE,FALSE,FALSE,combat,spearman,1,FALSE,1,742,742,14795,16,1383,792,60,0.0141,3892.48634808131,59,47,30,0.016,130.23492016373,55119,146862641.59,138375.58,771,582,52,0.0163,2068.13801899707,158,110,28,0.0245,288.766401900962
142,signed,1,FALSE,FALSE,FALSE,FALSE,combat,spearman,2,FALSE,1,739,739,14795,16,1258,777,52,0.0119,3638.21916335678,56,47,29,0.0169,120.820272893035,55119,109448588.42,120315.77,635,472,47,0.0145,1597.47171233691,117,76,22,0.0203,226.57611839813
143,signed,1,FALSE,FALSE,FALSE,FALSE,combat,spearman,3,FALSE,1,717,717,14795,16,1270,813,47,0.0118,3751.27906907138,61,50,26,0.0166,135.129349311509,55119,86860259.75,107680.39,572,379,46,0.0108,1686.243218132,164,113,26,0.0225,319.439675590478
144,signed,1,FALSE,FALSE,FALSE,FALSE,combat,spearman,4,FALSE,1,721,721,14795,16,1189,737,51,0.0117,3489.67302629386,48,39,25,0.0151,108.814555880077,55119,71803870.03,98006.56,602,397,46,0.0116,1582.66658416808,113,68,21,0.0211,227.372334653944
145,signed,1,FALSE,FALSE,FALSE,FALSE,combat,spearman,5,FALSE,1,714,714,14795,16,1175,738,45,0.0114,3534.23269814294,60,50,30,0.0177,130.411100250629,55119,61055703.51,90210.80,686,515,49,0.0131,1867.92188132076,125,76,26,0.0193,244.399134068677
146,signed,1,FALSE,FALSE,FALSE,FALSE,combat,spearman,6,FALSE,1,713,713,14795,17,1185,788,49,0.0138,3234.46934712072,58,47,28,0.0208,114.983101305184,55119,52992001.37,83719.04,649,495,49,0.0143,1744.85656188165,76,46,23,0.0146,176.93249382006
147,signed,1,FALSE,FALSE,FALSE,FALSE,combat,spearman,7,FALSE,1,697,697,14795,16,1087,673,50,0.0117,3204.39457435338,84,68,33,0.0257,155.591254612925,55119,46711910.45,78187.49,612,463,48,0.0114,1704.96111530584,94,59,19,0.0209,179.541054873226
148,signed,1,FALSE,FALSE,FALSE,FALSE,combat,spearman,8,FALSE,1,719,719,14795,16,1202,757,51,0.0123,3528.32154457143,61,48,31,0.0197,132.031339104403,55119,41677316.30,73392.54,580,422,51,0.0096,1717.4142379301,100,58,23,0.018,195.646949522401
149,signed,1,FALSE,FALSE,FALSE,FALSE,combat,spearman,9,FALSE,1,735,735,14795,16,1263,835,52,0.0113,3807.41857838307,60,48,30,0.0209,124.340448493118,55119,37547513.09,69180.02,657,485,54,0.014,1665.12367163896,98,56,21,0.0191,191.229274750555
14,signed,1,FALSE,FALSE,FALSE,FALSE,none,cor,14,FALSE,1,707,707,14795,16,1295,817,53,0.0118,3847.79553069944,68,53,28,0.0146,159.547435091901,55119,29104811.72,59727.89,531,375,47,0.0137,1628.20856237658,102,65,21,0.0216,213.975347945987
150,signed,1,FALSE,FALSE,FALSE,FALSE,combat,spearman,10,FALSE,1,735,735,14795,16,1308,833,55,0.015,3241.71996188252,76,58,27,0.0157,174.006171684911,55119,34096402.05,65438.95,687,546,58,0.0149,1570.63210185367,100,65,35,0.0219,190.342491821207
151,signed,1,FALSE,FALSE,FALSE,FALSE,combat,spearman,11,FALSE,1,725,725,14795,16,1032,618,53,0.0123,2785.55447595744,59,46,29,0.0192,125.496198073322,55119,31168019.96,62086.73,580,417,52,0.015,1502.66300957487,94,69,26,0.0225,174.198832131695
152,signed,1,FALSE,FALSE,FALSE,FALSE,combat,spearman,12,FALSE,1,736,736,14795,16,1196,773,53,0.015,3249.12402724342,51,43,24,0.0196,110.106724300463,55119,28651244.21,59060.22,513,347,45,0.0099,1542.52296276115,119,83,26,0.0221,231.920041794201
153,signed,1,FALSE,FALSE,FALSE,FALSE,combat,spearman,13,FALSE,1,729,729,14795,15,1141,677,51,0.0123,3323.31048885731,45,37,26,0.0162,97.7558434212162,55119,26464698.86,56310.07,482,344,42,0.012,1437.94932432523,110,68,30,0.0201,223.826152955982
154,signed,1,FALSE,FALSE,FALSE,FALSE,combat,spearman,14,FALSE,1,721,721,14795,16,1087,638,57,0.0129,3034.06939514481,51,46,28,0.0176,108.032449627178,55119,24547374.18,53797.01,469,334,41,0.0095,1436.68971169707,105,65,28,0.0195,216.571584020065
155,signed,1,FALSE,FALSE,FALSE,FALSE,combat,cor-dist,1,FALSE,1,719,719,14795,16,1574,912,63,0.0148,4279.94343360763,59,49,23,0.0163,133.649743603313,55119,144132964.01,124781.33,467,306,48,0.0126,1338.26674595888,73,48,22,0.021,161.276035902616
156,signed,1,FALSE,FALSE,FALSE,FALSE,combat,cor-dist,2,FALSE,1,738,738,14795,16,1658,1073,52,0.0133,4695.78841065544,71,61,27,0.018,162.209990831335,55119,103334779.79,95384.71,458,344,44,0.0103,1488.46823576844,141,111,26,0.0231,271.859569494616
157,signed,1,FALSE,FALSE,FALSE,FALSE,combat,cor-dist,3,FALSE,1,721,721,14795,16,1573,967,71,0.0146,4241.50463261895,63,54,25,0.0123,157.090597436761,55119,77300435.12,74267.83,573,459,57,0.0145,1607.91594898587,93,69,27,0.0246,200.459016022045
158,signed,1,FALSE,FALSE,FALSE,FALSE,combat,cor-dist,4,FALSE,1,733,733,14795,16,1758,1069,61,0.012,5093.84446260802,75,59,27,0.0185,163.690244674944,55119,59112140.10,58432.88,546,378,53,0.0151,1667.76772937178,113,85,18,0.0271,211.627742825426
159,signed,1,FALSE,FALSE,FALSE,FALSE,combat,cor-dist,5,FALSE,1,710,710,14795,16,1163,693,53,0.014,3294.43105027743,67,59,30,0.0189,146.54189610083,55119,45787471.52,46286.51,526,336,48,0.0162,1434.85251218437,108,81,24,0.0235,218.490494630605
15,signed,1,FALSE,FALSE,FALSE,FALSE,none,bicor,1,FALSE,1,720,720,14795,16,1160,717,51,0.0115,3718.56366977242,65,55,26,0.0124,161.067519893685,55119,154245110.96,142319.79,477,331,38,0.0111,1550.9636989669,93,63,25,0.0241,184.902635636789
160,signed,1,FALSE,FALSE,FALSE,FALSE,combat,cor-dist,6,FALSE,1,715,715,14795,16,1617,1056,58,0.0126,5008.84099311625,53,46,29,0.0157,142.156043010985,55119,35776061.32,36848.12,485,320,40,0.0127,1620.84274204876,122,101,23,0.0232,278.113253757668
161,signed,1,FALSE,FALSE,FALSE,FALSE,combat,cor-dist,7,FALSE,1,720,720,14795,16,1713,1025,65,0.0132,4969.52290246639,89,74,37,0.0199,196.060668746865,55119,28141605.99,29452.69,564,367,46,0.0122,1710.41351251917,137,107,23,0.022,292.966860909113
162,signed,1,FALSE,FALSE,FALSE,FALSE,combat,cor-dist,8,FALSE,1,732,732,14795,16,1390,872,68,0.0141,4066.07738871673,65,60,27,0.0201,146.011028283064,55119,22261360.86,23623.01,499,347,46,0.0157,1409.65629578123,123,99,25,0.0229,252.513420989898
163,signed,1,FALSE,FALSE,FALSE,FALSE,combat,cor-dist,9,FALSE,1,731,731,14795,16,1452,884,63,0.0147,4091.86737944475,42,39,19,0.0107,112.602438696236,55119,17697646.59,19005.52,514,354,46,0.0136,1515.91759564193,94,73,26,0.0238,209.196455599778
164,signed,1,FALSE,FALSE,FALSE,FALSE,combat,cor-dist,10,FALSE,1,730,730,14795,16,1606,983,64,0.0145,4617.52708975778,49,42,21,0.0114,135.880961180092,55119,14133164.52,15333.29,486,376,45,0.0147,1559.01867196719,68,42,25,0.0194,165.643564926451
165,signed,1,FALSE,FALSE,FALSE,FALSE,combat,cor-dist,11,FALSE,1,748,748,14795,16,1628,1015,66,0.0145,4425.43568559205,49,44,27,0.0205,120.486980271234,55119,11333571.64,12402.37,423,288,40,0.0147,1307.90176070028,116,92,25,0.0283,240.179848407142
166,signed,1,FALSE,FALSE,FALSE,FALSE,combat,cor-dist,12,FALSE,1,732,732,14795,16,1911,1132,60,0.0131,5361.0102853156,59,48,24,0.0161,139.139892138325,55119,9123625.59,10055.59,518,376,47,0.0128,1609.44547626648,78,58,30,0.0188,197.033049894866
167,signed,1,FALSE,FALSE,FALSE,FALSE,combat,cor-dist,13,FALSE,1,713,713,14795,17,1888,1163,62,0.0124,5359.39510523066,51,44,22,0.0152,127.101229716656,55119,7371047.86,8171.01,508,347,44,0.0143,1540.09693292871,84,67,27,0.0212,191.295193999209
168,signed,1,FALSE,FALSE,FALSE,FALSE,combat,cor-dist,14,FALSE,1,719,719,14795,17,1442,853,63,0.0147,4468.07735021256,57,45,25,0.0158,134.904149027364,55119,5975217.89,6653.50,467,316,43,0.0111,1594.86416679313,63,45,25,0.0181,175.084668230745
169,signed,1,FALSE,FALSE,FALSE,TRUE,none,cor,1,FALSE,1,723,723,14795,17,1075,570,40,0.0117,3918.74124521493,70,54,31,0.019,152.517912586135,55119,110046393.08,91938.25,471,284,38,0.0106,1752.81800425062,71,63,28,0.0234,124.464392715711
16,signed,1,FALSE,FALSE,FALSE,FALSE,none,bicor,2,FALSE,1,707,707,14795,17,1239,713,52,0.0125,3899.1020395259,64,50,25,0.0111,167.67342585985,55119,117660346.97,125011.48,709,466,46,0.0155,2001.30934710217,102,61,27,0.022,220.214457748873
170,signed,1,FALSE,FALSE,FALSE,TRUE,none,cor,2,FALSE,1,716,716,14795,17,1041,587,46,0.0115,3325.98927068301,60,51,28,0.0182,133.633001564822,55119,66986608.88,64178.36,424,278,43,0.0113,1597.59043968676,89,85,19,0.0324,141.095143537985
171,signed,1,FALSE,FALSE,FALSE,TRUE,none,cor,3,FALSE,1,727,727,14795,16,1030,558,50,0.0111,3370.87677976639,67,57,33,0.0167,151.177864725774,55119,45511500.90,49757.62,481,286,39,0.0127,1664.05693014492,80,69,22,0.0257,134.19001689685
172,signed,1,FALSE,FALSE,FALSE,TRUE,none,cor,4,FALSE,1,727,727,14795,16,1068,587,54,0.0114,3557.79747017022,75,57,36,0.0164,168.035740552597,55119,33071659.45,40563.36,550,324,44,0.0136,1805.82662676233,62,50,29,0.0224,115.263818598091
173,signed,1,FALSE,FALSE,FALSE,TRUE,none,cor,5,FALSE,1,727,727,14795,16,1045,542,47,0.0118,3394.623616843,61,47,29,0.0164,133.681234602214,55119,25127122.64,34036.61,450,278,33,0.0136,1581.91676169216,52,46,27,0.0222,98.0161037698806
174,signed,1,FALSE,FALSE,FALSE,TRUE,none,cor,6,FALSE,1,714,714,14795,16,1113,619,47,0.0112,3631.60945564861,75,59,33,0.0174,162.963753325744,55119,19707198.48,29115.30,537,371,36,0.0145,1862.32971818039,100,94,27,0.0335,156.839855517368
175,signed,1,FALSE,FALSE,FALSE,TRUE,none,cor,7,FALSE,1,739,739,14795,16,1151,617,50,0.0114,3551.75314385036,65,53,26,0.0143,148.092343510789,55119,15832051.88,25261.75,571,395,44,0.017,1772.54967199696,80,61,27,0.0234,146.117181711658
176,signed,1,FALSE,FALSE,FALSE,TRUE,none,cor,8,FALSE,1,729,729,14795,16,1017,590,52,0.0111,3109.22448298015,55,44,26,0.0157,118.940323749752,55119,12962744.96,22164.50,410,244,38,0.0083,1448.15099887014,70,63,29,0.0274,115.879055105826
177,signed,1,FALSE,FALSE,FALSE,TRUE,none,cor,9,FALSE,1,734,734,14795,16,1062,582,48,0.0104,3596.71395155808,64,48,29,0.0155,147.592311333279,55119,10779546.15,19626.15,488,327,45,0.0124,1728.45268984227,87,73,30,0.0227,166.447431501359
178,signed,1,FALSE,FALSE,FALSE,TRUE,none,cor,10,FALSE,1,724,724,14795,16,1017,553,46,0.0106,3621.48297076885,64,47,26,0.0152,149.587452853537,55119,9081512.57,17513.63,466,318,42,0.0137,1697.01771836712,78,71,31,0.0297,130.206958264206
