id,network_type,low_count_threshold,cpm_transform,log2_transform,voom_transform,quantile_normalize,batch_adjustment,similarity_measure,adj_power,topological_overlap,merge_cor,num_modules_before,num_modules,num_genes,med_module_size,go_total_enriched,unique_go_terms,num_go_enriched_modules,mean_go_pval,total_go_pval,kegg_total_enriched,unique_kegg_terms,num_kegg_enriched_modules,mean_kegg_pval,total_kegg_pval,total_de,total_edge_weight,irefindex_edge_weight,cpdb_total_enriched,unique_cpdb_terms,num_cpdb_enriched_modules,mean_cpdb_pval,total_cpdb_pval,marbach_total_enriched,unique_marbach_terms,num_marbach_enriched_modules,mean_marbach_pval,total_marbach_pval
266,signed,1,FALSE,FALSE,FALSE,TRUE,limma,spearman,14,FALSE,1,704,704,29219,27,1938,1414,35,0.0098,7804.75597304278,67,55,19,0.0127,199.757885047408,55119,7044226.49,14026.71,734,551,27,0.0107,2652.19315972313,471,218,32,0.0179,1103.54258573037
267,signed,1,FALSE,FALSE,FALSE,TRUE,limma,cor-dist,1,FALSE,1,454,454,29219,36,2842,1716,35,0.0105,11029.7105790257,104,85,25,0.0152,293.364980976014,55119,425781253.84,168091.23,845,585,26,0.0092,3020.19929600696,676,271,21,0.0137,2111.87067723573
268,signed,1,FALSE,FALSE,FALSE,TRUE,limma,cor-dist,2,FALSE,1,439,439,29219,36,2803,1780,34,0.0092,11699.1571014901,83,70,26,0.0142,255.580750319627,55119,255261746.15,103538.42,697,516,25,0.0074,2704.90239475283,655,312,18,0.0139,1966.5255886609
269,signed,1,FALSE,FALSE,FALSE,TRUE,limma,cor-dist,3,FALSE,1,462,462,29219,32.5,2379,1314,33,0.0095,9303.88582493804,76,55,23,0.016,198.316648361235,55119,170572870.17,69955.35,680,454,22,0.0105,2206.2963967559,570,310,21,0.0203,1269.77161728316
26,signed,1,FALSE,FALSE,FALSE,FALSE,none,bicor,12,FALSE,1,367,367,29109,30,2702,2062,31,0.0084,12661.1460313463,89,73,25,0.0106,357.039434714373,55119,73372699.26,116035.14,940,723,30,0.0094,3822.33323917455,453,244,15,0.0128,1389.29971122265
270,signed,1,FALSE,FALSE,FALSE,TRUE,limma,cor-dist,4,FALSE,1,449,449,29219,34,2382,1394,32,0.0108,9307.83730171744,86,70,21,0.0145,236.359731006707,55119,120510309.17,49686.07,632,455,26,0.0112,1944.09765887239,624,271,24,0.0128,1902.29276871594
271,signed,1,FALSE,FALSE,FALSE,TRUE,limma,cor-dist,5,FALSE,1,453,453,29219,33,2806,1728,24,0.0098,11559.0924504535,101,80,19,0.012,301.226364903992,55119,87603833.75,36277.86,766,577,22,0.0077,3059.49936132826,736,347,14,0.0137,2143.14232889428
272,signed,1,FALSE,FALSE,FALSE,TRUE,limma,cor-dist,6,FALSE,1,446,446,29219,33,2362,1358,30,0.0099,8904.51295263574,78,59,23,0.0145,199.777063413689,55119,64722301.73,26938.50,617,421,23,0.0127,1973.40898722658,490,279,15,0.0128,1736.72900992832
273,signed,1,FALSE,FALSE,FALSE,TRUE,limma,cor-dist,7,FALSE,1,435,435,29219,32,2419,1556,25,0.0094,9896.88349575644,57,46,18,0.014,172.139307614924,55119,48337028.79,20239.35,619,439,18,0.0103,2142.19900517391,370,278,12,0.0081,1673.83346435811
274,signed,1,FALSE,FALSE,FALSE,TRUE,limma,cor-dist,8,FALSE,1,440,440,29219,33,2254,1671,20,0.0091,9969.47124973158,88,77,14,0.0159,263.971195269579,55119,36406008.76,15345.83,581,528,20,0.0091,2597.77873387503,565,271,14,0.0118,1768.54305076841
