id,network_type,low_count_threshold,cpm_transform,log2_transform,voom_transform,quantile_normalize,batch_adjustment,similarity_measure,adj_power,topological_overlap,merge_cor,num_modules_before,num_modules,num_genes,med_module_size,go_total_enriched,unique_go_terms,num_go_enriched_modules,mean_go_pval,total_go_pval,kegg_total_enriched,unique_kegg_terms,num_kegg_enriched_modules,mean_kegg_pval,total_kegg_pval,total_de,leishcyc_total_enriched,unique_leishcyc_terms,num_leishcyc_enriched_modules,mean_leishcyc_pval,total_leishcyc_pval
105,signed,1,FALSE,FALSE,FALSE,FALSE,limma,cor-dist,7,FALSE,1,163,163,3183,16,127,75,6,0.015,279.114963874258,2,2,2,0.0213,3.47074997401477,2798,0,0,0,NaN,0
1060,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor-dist,10,FALSE,1,150,150,3183,16,144,83,8,0.0076,742.588518957816,8,7,7,0.0266,21.5584985012484,2798,0,0,0,NaN,0
1061,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor-dist,11,FALSE,1,149,149,3183,18,77,62,6,0.0085,470.211573762802,6,6,4,0.0245,17.7718670980254,2798,0,0,0,NaN,0
1062,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor-dist,12,FALSE,1,157,157,3183,16,119,56,4,0.008,608.787402231595,6,5,6,0.0203,18.4286566904213,2798,1,1,1,0.0364,1.4394123831017
1063,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor-dist,13,FALSE,1,148,148,3183,17,121,45,3,0.003,588.801128232983,7,5,7,0.0193,15.2024416992212,2798,0,0,0,NaN,0
1064,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor-dist,14,FALSE,1,152,152,3183,17,157,60,8,0.0074,515.07335536121,6,4,5,0.0218,12.8263955883695,2798,0,0,0,NaN,0
1065,signed,1,TRUE,TRUE,FALSE,FALSE,limma,cor,1,FALSE,1,153,153,3183,16,84,48,6,0.0082,262.72878886086,4,3,4,0.0104,8.1420998722712,2798,1,1,1,0.0161,1.79414289316924
1066,signed,1,TRUE,TRUE,FALSE,FALSE,limma,cor,2,FALSE,1,147,147,3183,17,126,55,8,0.011,292.415071382149,5,5,5,0.0142,10.2290759056839,2798,1,1,1,0.0445,1.35161684218357
1067,signed,1,TRUE,TRUE,FALSE,FALSE,limma,cor,3,FALSE,1,158,158,3183,16,89,44,7,0.0117,199.91095295452,3,3,3,0.0117,6.69279615851071,2798,1,1,1,0.0445,1.35161684218357
1068,signed,1,TRUE,TRUE,FALSE,FALSE,limma,cor,4,FALSE,1,148,148,3183,16,101,56,7,0.0156,215.242619426949,4,3,4,0.025,7.61054895875282,2798,1,1,1,0.0445,1.35161684218357
