id,network_type,low_count_threshold,cpm_transform,log2_transform,voom_transform,quantile_normalize,batch_adjustment,similarity_measure,adj_power,topological_overlap,merge_cor,num_modules_before,num_modules,num_genes,med_module_size,go_total_enriched,unique_go_terms,num_go_enriched_modules,mean_go_pval,total_go_pval,kegg_total_enriched,unique_kegg_terms,num_kegg_enriched_modules,mean_kegg_pval,total_kegg_pval,total_de,total_edge_weight,irefindex_edge_weight,cpdb_total_enriched,unique_cpdb_terms,num_cpdb_enriched_modules,mean_cpdb_pval,total_cpdb_pval,marbach_total_enriched,unique_marbach_terms,num_marbach_enriched_modules,mean_marbach_pval,total_marbach_pval
434,signed,1,FALSE,TRUE,FALSE,FALSE,limma,spearman,14,FALSE,1,313,313,7532,16,1188,907,49,0.0125,3743.22794820704,75,63,32,0.0182,170.963260991608,5069,1520808.50,4912.64,406,305,32,0.0163,1058.24519179886,244,208,23,0.0243,416.395102604836
435,signed,1,FALSE,TRUE,FALSE,FALSE,limma,cor-dist,1,FALSE,1,355,355,7532,17,2065,1488,60,0.012,6748.81564307178,126,97,44,0.0195,294.960817000849,5069,37072065.32,55456.96,590,491,40,0.0125,1745.27112465319,250,206,24,0.0212,485.132618630282
436,signed,1,FALSE,TRUE,FALSE,FALSE,limma,cor-dist,2,FALSE,1,363,363,7532,17,2164,1421,58,0.0137,6166.83146333621,79,64,33,0.0201,185.378724089816,5069,25236263.52,41303.98,540,447,36,0.016,1427.25014176938,258,210,25,0.0238,477.56928397537
437,signed,1,FALSE,TRUE,FALSE,FALSE,limma,cor-dist,3,FALSE,1,371,371,7532,16,1968,1349,53,0.0117,6099.21356450859,87,69,28,0.0177,208.167922002047,5069,17710063.29,31389.81,523,444,39,0.0142,1480.56276590286,272,221,20,0.0166,602.549543426524
438,signed,1,FALSE,TRUE,FALSE,FALSE,limma,cor-dist,4,FALSE,1,361,361,7532,17,1794,1272,55,0.0126,5385.50337396029,86,72,29,0.0187,201.212271618206,5069,12720803.80,24226.15,453,383,39,0.0138,1350.99545150965,227,183,18,0.02,467.994558726166
439,signed,1,FALSE,TRUE,FALSE,FALSE,limma,cor-dist,5,FALSE,1,355,355,7532,17,2144,1401,60,0.0116,6780.76233524334,106,82,29,0.0201,255.229694462369,5069,9307736.72,18931.30,519,440,39,0.0123,1612.00828255756,285,237,22,0.0226,551.866697058416
43,signed,1,FALSE,FALSE,FALSE,FALSE,none,cor-dist,1,FALSE,1,365,365,7532,16,1605,1046,51,0.0146,4589.99894844271,81,67,32,0.0206,182.115689748294,5069,32220770.89,47974.81,637,529,47,0.0162,1584.01054625548,147,138,14,0.0238,255.013274593664
440,signed,1,FALSE,TRUE,FALSE,FALSE,limma,cor-dist,6,FALSE,1,375,375,7532,15,1479,1123,59,0.0142,4311.11553517027,82,69,24,0.0177,189.993327884723,5069,6915933.29,14949.34,557,464,38,0.0146,1517.15664970975,175,147,22,0.0255,305.081420121
441,signed,1,FALSE,TRUE,FALSE,FALSE,limma,cor-dist,7,FALSE,1,361,361,7532,17,1712,1252,53,0.0127,5695.33563115764,93,80,26,0.0154,244.544288764624,5069,5207308.20,11912.66,459,394,35,0.0137,1500.70048480068,283,242,22,0.0203,582.001514843943
442,signed,1,FALSE,TRUE,FALSE,FALSE,limma,cor-dist,8,FALSE,1,367,367,7532,16,1676,1200,60,0.0149,4979.71256073603,88,72,31,0.0176,221.589845268985,5069,3967050.27,9569.48,541,462,37,0.0143,1588.03799416026,360,297,23,0.0163,778.785650764003
443,signed,1,FALSE,TRUE,FALSE,FALSE,limma,cor-dist,9,FALSE,1,368,368,7532,16,1695,1230,56,0.0139,5120.53484344048,101,82,31,0.0151,244.529853790151,5069,3054214.61,7742.84,535,479,36,0.0141,1398.62844137284,291,243,25,0.0206,569.104340910895
444,signed,1,FALSE,TRUE,FALSE,FALSE,limma,cor-dist,10,FALSE,1,333,333,7532,17,1369,897,62,0.0153,4086.95622401951,85,73,31,0.0132,217.141281398952,5069,2374009.76,6305.85,539,483,39,0.0127,1543.59658706359,399,304,27,0.0255,680.305758222786
445,signed,1,FALSE,TRUE,FALSE,FALSE,limma,cor-dist,11,FALSE,1,311,311,7532,17,1176,802,55,0.0142,3728.41448530233,77,68,33,0.0136,197.141833331306,5069,1861426.04,5166.07,449,396,28,0.0116,1512.24947294884,241,208,20,0.0255,415.981291444915
446,signed,1,FALSE,TRUE,FALSE,FALSE,limma,cor-dist,12,FALSE,1,313,313,7532,16,1500,1111,56,0.0155,4435.56189964896,139,114,34,0.0221,293.170818306172,5069,1471152.53,4255.26,593,490,35,0.0142,1654.49058584516,359,278,24,0.0215,685.029544778818
447,signed,1,FALSE,TRUE,FALSE,FALSE,limma,cor-dist,13,FALSE,1,300,300,7532,17,1456,1109,53,0.0138,4369.198031558,87,77,26,0.0185,211.070717825541,5069,1171163.84,3522.44,512,445,32,0.0119,1612.14528227935,201,164,25,0.0189,382.999777595889
448,signed,1,FALSE,TRUE,FALSE,FALSE,limma,cor-dist,14,FALSE,1,286,286,7532,16.5,1204,877,58,0.013,3852.50270664504,73,59,34,0.017,179.541209537687,5069,938539.00,2929.13,497,384,38,0.0134,1447.5277682541,239,192,30,0.0236,451.922196591115
449,signed,1,FALSE,TRUE,FALSE,FALSE,combat,cor,1,FALSE,1,361,361,7532,16,2010,1196,62,0.0118,6334.79516463036,108,86,39,0.0155,282.421671139003,5069,36662383.50,55710.51,593,478,38,0.0125,1765.48688570276,218,183,17,0.0256,365.647951407993
44,signed,1,FALSE,FALSE,FALSE,FALSE,none,cor-dist,2,FALSE,1,357,357,7532,17,1649,1172,45,0.0129,5332.26967922334,90,80,31,0.0167,206.06623417146,5069,19922992.93,31867.50,641,567,40,0.0136,1740.98133877263,121,106,20,0.0315,195.000550820137
