id,network_type,low_count_threshold,cpm_transform,log2_transform,voom_transform,quantile_normalize,batch_adjustment,similarity_measure,adj_power,topological_overlap,merge_cor,num_modules_before,num_modules,num_genes,med_module_size,go_total_enriched,unique_go_terms,num_go_enriched_modules,mean_go_pval,total_go_pval,kegg_total_enriched,unique_kegg_terms,num_kegg_enriched_modules,mean_kegg_pval,total_kegg_pval,total_de,total_edge_weight,irefindex_edge_weight,cpdb_total_enriched,unique_cpdb_terms,num_cpdb_enriched_modules,mean_cpdb_pval,total_cpdb_pval
137,signed,1,FALSE,FALSE,FALSE,FALSE,combat,bicor,11,FALSE,1,817,817,16207,16,958,643,56,0.0118,3062.85663313448,81,55,37,0.0139,233.098936886927,42250,24454334.05,1989.91,333,170,44,0.0126,1333.87372245586
138,signed,1,FALSE,FALSE,FALSE,FALSE,combat,bicor,12,FALSE,1,807,807,16207,16,853,574,52,0.0124,2707.4226633392,91,64,41,0.013,276.612234329385,42250,21642300.96,1801.58,378,190,47,0.0126,1487.44655978003
139,signed,1,FALSE,FALSE,FALSE,FALSE,combat,bicor,13,FALSE,1,796,796,16207,16,771,526,57,0.0116,2523.28539296469,85,59,42,0.0151,238.649699088714,42250,19282710.61,1639.94,337,177,39,0.0122,1344.2365223683
13,signed,1,FALSE,FALSE,FALSE,FALSE,none,cor,13,FALSE,1,792,792,16204,16,927,664,70,0.0125,3052.06103585219,115,78,42,0.0153,311.575355206638,42250,28430104.81,2427.63,353,189,42,0.0076,1384.32320863307
140,signed,1,FALSE,FALSE,FALSE,FALSE,combat,bicor,14,FALSE,1,807,807,16207,16,812,544,55,0.0106,2820.68690691356,73,53,31,0.0176,193.127559055395,42250,17282754.60,1499.99,326,187,37,0.0134,1315.32290611337
141,signed,1,FALSE,FALSE,FALSE,FALSE,combat,spearman,1,FALSE,1,804,804,16207,16,647,548,57,0.0133,1860.97055444339,78,56,35,0.0134,183.074916525688,42250,180271963.26,9994.87,340,173,54,0.0126,902.697653053788
142,signed,1,FALSE,FALSE,FALSE,FALSE,combat,spearman,2,FALSE,1,780,780,16207,16,743,570,57,0.0151,1892.48402192152,96,68,44,0.0148,237.831703467457,42250,131682757.56,7737.86,307,191,49,0.0131,864.211648938133
143,signed,1,FALSE,FALSE,FALSE,FALSE,combat,spearman,3,FALSE,1,779,779,16207,17,861,670,61,0.0142,2257.75134098429,85,64,41,0.0158,196.608286602522,42250,100604542.81,6203.55,267,171,47,0.0125,850.4307708749
144,signed,1,FALSE,FALSE,FALSE,FALSE,combat,spearman,4,FALSE,1,789,789,16207,16,707,535,61,0.0152,1801.45906154304,91,66,44,0.0154,211.929628064728,42250,79486134.90,5106.68,293,184,53,0.0137,832.622512704258
145,signed,1,FALSE,FALSE,FALSE,FALSE,combat,spearman,5,FALSE,1,794,794,16207,16,774,598,62,0.0152,1951.07661053352,86,69,41,0.0166,196.408380219276,42250,64454973.81,4291.58,296,204,45,0.0127,851.980020314334
146,signed,1,FALSE,FALSE,FALSE,FALSE,combat,spearman,6,FALSE,1,806,806,16207,16,788,590,60,0.0151,2019.79580684617,82,57,37,0.0121,198.992536514882,42250,53359554.24,3667.05,313,177,49,0.0107,979.792510088205
147,signed,1,FALSE,FALSE,FALSE,FALSE,combat,spearman,7,FALSE,1,792,792,16207,16,913,705,64,0.0132,2379.91872261816,85,66,38,0.015,205.342916531014,42250,44925404.25,3176.49,316,213,50,0.0124,902.987880499962
148,signed,1,FALSE,FALSE,FALSE,FALSE,combat,spearman,8,FALSE,1,802,802,16207,16,911,694,61,0.016,2251.58521301392,101,65,37,0.0149,228.534907376704,42250,38357427.51,2783.12,312,205,46,0.0135,935.999832156635
149,signed,1,FALSE,FALSE,FALSE,FALSE,combat,spearman,9,FALSE,1,790,790,16207,16,974,766,65,0.0152,2533.36591546131,105,76,37,0.0152,239.876318895419,42250,33138098.05,2462.15,335,228,53,0.0124,944.511717767144
14,signed,1,FALSE,FALSE,FALSE,FALSE,none,cor,14,FALSE,1,783,783,16204,16,948,706,73,0.0127,3100.95227727,104,75,43,0.014,293.282003770236,42250,25985417.54,2256.63,390,231,51,0.0101,1457.57531035856
150,signed,1,FALSE,FALSE,FALSE,FALSE,combat,spearman,10,FALSE,1,776,776,16207,16,907,723,58,0.0152,2381.77435236678,81,59,32,0.014,188.126601996076,42250,28918468.65,2196.29,293,194,48,0.0123,849.1397032544
151,signed,1,FALSE,FALSE,FALSE,FALSE,combat,spearman,11,FALSE,1,778,778,16207,16,934,758,61,0.0147,2477.09782155258,76,52,31,0.0129,189.858892998024,42250,25456146.99,1973.22,292,177,48,0.0108,933.216348096484
152,signed,1,FALSE,FALSE,FALSE,FALSE,combat,spearman,12,FALSE,1,785,785,16207,16,876,666,58,0.0139,2427.31408198074,103,70,37,0.0144,243.581087368328,42250,22578406.93,1783.90,304,195,53,0.0121,985.354233669426
153,signed,1,FALSE,FALSE,FALSE,FALSE,combat,spearman,13,FALSE,1,790,790,16207,16,861,718,68,0.0131,2461.55234636073,87,63,41,0.0104,222.289460893432,42250,20159409.36,1621.61,336,223,50,0.0104,1005.74729550606
154,signed,1,FALSE,FALSE,FALSE,FALSE,combat,spearman,14,FALSE,1,795,795,16207,16,838,659,62,0.0148,2217.26539869051,110,70,38,0.0157,246.552974053953,42250,18105674.72,1481.27,333,202,57,0.0111,918.657800776439
155,signed,1,FALSE,FALSE,FALSE,FALSE,combat,cor-dist,1,FALSE,1,788,788,16207,16,1588,1138,80,0.0152,4210.24965982003,87,67,40,0.0178,215.057514755473,42250,174831267.08,9447.62,397,217,55,0.0129,1333.27212562107
156,signed,1,FALSE,FALSE,FALSE,FALSE,combat,cor-dist,2,FALSE,1,785,785,16207,16,1377,935,82,0.0153,3722.98222297108,75,56,37,0.0133,214.871134473244,42250,125045471.88,6888.35,342,188,52,0.011,1398.94952560284
157,signed,1,FALSE,FALSE,FALSE,FALSE,combat,cor-dist,3,FALSE,1,789,789,16207,17,1212,804,81,0.0153,3266.30890125928,80,59,35,0.0175,206.333044123049,42250,92781372.05,5151.67,346,171,47,0.0098,1320.20027947494
158,signed,1,FALSE,FALSE,FALSE,FALSE,combat,cor-dist,4,FALSE,1,783,783,16207,16,1164,801,71,0.0139,3347.40021967958,83,53,35,0.0158,213.812207609835,42250,70242033.90,3914.83,365,205,50,0.0116,1335.77593298021
159,signed,1,FALSE,FALSE,FALSE,FALSE,combat,cor-dist,5,FALSE,1,817,817,16207,16,1474,971,85,0.0151,4075.72267130201,94,63,41,0.0194,236.329097050371,42250,53856573.89,3008.57,419,239,63,0.0125,1578.74149815482
15,signed,1,FALSE,FALSE,FALSE,FALSE,none,bicor,1,FALSE,1,794,794,16204,16,937,763,56,0.0101,3389.47706978342,80,60,39,0.0168,218.316045894922,42250,183986098.05,10379.02,337,228,46,0.0133,1225.10729791469
160,signed,1,FALSE,FALSE,FALSE,FALSE,combat,cor-dist,6,FALSE,1,787,787,16207,17,1005,617,65,0.0128,2954.48264292077,69,54,38,0.0159,191.8754567626,42250,41677835.42,2332.51,349,222,52,0.0129,1248.36587480065
161,signed,1,FALSE,FALSE,FALSE,FALSE,combat,cor-dist,7,FALSE,1,797,797,16207,16,881,584,69,0.0137,2566.09155579631,78,55,43,0.0181,197.821832112752,42250,32499263.00,1821.83,323,194,53,0.0106,1201.91649499421
162,signed,1,FALSE,FALSE,FALSE,FALSE,combat,cor-dist,8,FALSE,1,799,799,16207,16,992,674,80,0.0138,2952.34791399827,92,64,47,0.0186,235.83787109797,42250,25512244.32,1432.30,396,237,51,0.0134,1340.79629233604
163,signed,1,FALSE,FALSE,FALSE,FALSE,combat,cor-dist,9,FALSE,1,782,782,16207,16,1382,849,85,0.0164,3517.14480472087,72,52,41,0.0166,202.892007473408,42250,20150249.58,1132.75,380,200,56,0.0111,1455.46765512772
164,signed,1,FALSE,FALSE,FALSE,FALSE,combat,cor-dist,10,FALSE,1,797,797,16207,16,1319,921,90,0.0137,3700.01585438108,103,66,42,0.0199,247.892579400484,42250,16006103.80,900.75,411,225,54,0.0164,1265.90378672969
165,signed,1,FALSE,FALSE,FALSE,FALSE,combat,cor-dist,11,FALSE,1,789,789,16207,16,1185,756,85,0.0161,3224.36587691465,79,57,41,0.016,206.676502112916,42250,12782465.91,719.90,357,206,53,0.0115,1414.49944473987
166,signed,1,FALSE,FALSE,FALSE,FALSE,combat,cor-dist,12,FALSE,1,796,796,16207,16,1198,767,95,0.0143,3556.45027386312,68,54,36,0.0204,162.076142010312,42250,10259753.97,578.08,352,197,52,0.0121,1314.12908798842
167,signed,1,FALSE,FALSE,FALSE,FALSE,combat,cor-dist,13,FALSE,1,778,778,16207,16,1299,884,69,0.0155,3552.28760207215,62,46,36,0.014,185.000127948549,42250,8274367.04,466.25,303,173,47,0.0125,1149.2523639988
168,signed,1,FALSE,FALSE,FALSE,FALSE,combat,cor-dist,14,FALSE,1,773,773,16207,16,1070,726,72,0.0136,3125.33864546621,56,46,38,0.0142,168.70590151394,42250,6703479.93,377.62,325,204,49,0.013,1299.02463500187
169,signed,1,FALSE,FALSE,FALSE,TRUE,none,cor,1,FALSE,1,770,770,16207,17,622,433,52,0.0113,1960.51933825358,91,75,40,0.0232,200.301229756286,42250,132050891.88,7009.82,363,218,44,0.0135,1331.66352112174
16,signed,1,FALSE,FALSE,FALSE,FALSE,none,bicor,2,FALSE,1,793,793,16204,17,882,732,53,0.0094,3139.07888273403,68,59,38,0.018,194.358060499186,42250,137715025.83,8339.42,330,220,46,0.0125,1206.08817236916
170,signed,1,FALSE,FALSE,FALSE,TRUE,none,cor,2,FALSE,1,799,799,16207,16,824,539,57,0.0129,2303.19536866492,87,66,36,0.0206,203.914928800779,42250,82158257.03,4622.10,362,198,44,0.0104,1306.89778950611
171,signed,1,FALSE,FALSE,FALSE,TRUE,none,cor,3,FALSE,1,781,781,16207,16,862,567,67,0.0117,2629.15891850338,102,72,36,0.0186,244.29259526946,42250,57481012.82,3415.41,393,266,51,0.0149,1263.03000922041
172,signed,1,FALSE,FALSE,FALSE,TRUE,none,cor,4,FALSE,1,789,789,16207,16,1017,705,59,0.0099,3224.77426719223,109,77,36,0.0195,256.910685827335,42250,43127204.28,2685.18,380,241,49,0.0139,1245.41235220481
173,signed,1,FALSE,FALSE,FALSE,TRUE,none,cor,5,FALSE,1,796,796,16207,16,785,519,58,0.0111,2365.39313728461,114,78,45,0.0225,264.272877835702,42250,33853357.01,2193.84,326,196,40,0.0123,1221.03892100038
174,signed,1,FALSE,FALSE,FALSE,TRUE,none,cor,6,FALSE,1,779,779,16207,16,804,569,56,0.0123,2383.63408999175,94,68,37,0.0205,222.859422328649,42250,27422077.65,1840.17,313,198,42,0.0114,1093.91074555402
175,signed,1,FALSE,FALSE,FALSE,TRUE,none,cor,7,FALSE,1,797,797,16207,16,744,533,49,0.011,2413.68277768315,76,54,34,0.0148,191.213342014431,42250,22733926.43,1573.58,270,191,37,0.0126,890.68797364325
176,signed,1,FALSE,FALSE,FALSE,TRUE,none,cor,8,FALSE,1,810,810,16207,16,874,656,55,0.0102,2790.76377405271,99,74,35,0.0197,224.93098346514,42250,19188459.77,1365.80,254,199,44,0.0113,851.395015093717
177,signed,1,FALSE,FALSE,FALSE,TRUE,none,cor,9,FALSE,1,792,792,16207,16,985,680,67,0.0124,2991.8880740825,100,76,43,0.0195,250.847651329738,42250,16430438.13,1199.69,360,211,46,0.0088,1438.4802175645
178,signed,1,FALSE,FALSE,FALSE,TRUE,none,cor,10,FALSE,1,798,798,16207,16,1018,717,65,0.013,3166.33166013861,92,67,38,0.021,224.012056596255,42250,14236365.56,1064.17,323,210,45,0.0089,1239.75973104705
179,signed,1,FALSE,FALSE,FALSE,TRUE,none,cor,11,FALSE,1,785,785,16207,16,903,666,60,0.0115,2718.93818650081,92,70,36,0.0181,232.88784326344,42250,12458704.71,951.80,371,234,50,0.0119,1280.5959781922
17,signed,1,FALSE,FALSE,FALSE,FALSE,none,bicor,3,FALSE,1,789,789,16204,16,845,625,58,0.0107,2857.83641913463,79,62,38,0.0181,213.622354691552,42250,107897335.37,6925.34,384,225,49,0.0127,1449.87672504182
180,signed,1,FALSE,FALSE,FALSE,TRUE,none,cor,12,FALSE,1,779,779,16207,16,926,647,64,0.0118,2725.93816904175,122,88,46,0.0222,273.109972122841,42250,10996250.59,857.32,336,180,45,0.0083,1331.08612391605
181,signed,1,FALSE,FALSE,FALSE,TRUE,none,cor,13,FALSE,1,808,808,16207,16,958,704,64,0.0122,2856.70783187753,75,52,39,0.0171,189.738182834565,42250,9777375.72,776.97,330,183,47,0.0104,1126.83899642245
182,signed,1,FALSE,FALSE,FALSE,TRUE,none,cor,14,FALSE,1,811,811,16207,16,1000,703,65,0.0138,2796.48789821443,70,44,37,0.0158,178.926356708013,42250,8750052.44,707.95,340,199,41,0.0092,1307.07894421895
183,signed,1,FALSE,FALSE,FALSE,TRUE,none,bicor,1,FALSE,1,803,803,16207,16,1056,781,57,0.0129,3499.52397321482,80,64,37,0.0211,196.678860626322,42250,132898242.36,7025.81,320,192,40,0.0123,1335.37917384047
184,signed,1,FALSE,FALSE,FALSE,TRUE,none,bicor,2,FALSE,1,774,774,16207,16,1030,758,49,0.0125,3471.47269131177,85,59,42,0.018,210.661071191163,42250,79670126.56,4429.89,340,196,39,0.0109,1404.42700314142
185,signed,1,FALSE,FALSE,FALSE,TRUE,none,bicor,3,FALSE,1,808,808,16207,16,960,763,40,0.0142,3236.51495431916,59,45,33,0.0147,177.576354480427,42250,52927201.49,3106.99,275,166,34,0.009,1138.39510913419
186,signed,1,FALSE,FALSE,FALSE,TRUE,none,bicor,4,FALSE,1,798,798,16207,16,915,713,42,0.0138,3176.4238703986,49,39,28,0.012,151.675345935197,42250,37586949.32,2324.11,285,164,34,0.01,1161.79049038124
187,signed,1,FALSE,FALSE,FALSE,TRUE,none,bicor,5,FALSE,1,808,808,16207,16,1064,786,56,0.0137,3468.0777209356,56,42,33,0.0137,162.440756737345,42250,27956998.08,1814.48,367,197,45,0.0094,1483.20435680179
188,signed,1,FALSE,FALSE,FALSE,TRUE,none,bicor,6,FALSE,1,794,794,16207,17,1069,808,62,0.0134,3419.5174363875,63,46,36,0.0153,168.22484329829,42250,21512072.52,1460.55,368,209,45,0.0102,1357.36578793816
189,signed,1,FALSE,FALSE,FALSE,TRUE,none,bicor,7,FALSE,1,790,790,16207,16,970,750,47,0.0117,3289.67971026135,61,45,38,0.0173,164.25403619505,42250,16989670.35,1203.03,353,209,43,0.0103,1313.2855290933
18,signed,1,FALSE,FALSE,FALSE,FALSE,none,bicor,4,FALSE,1,787,787,16204,16,843,602,56,0.0106,2861.92002490141,66,51,41,0.0169,192.748263745099,42250,87382225.53,5890.64,342,211,49,0.0114,1346.97907325049
190,signed,1,FALSE,FALSE,FALSE,TRUE,none,bicor,8,FALSE,1,821,821,16207,16,952,675,52,0.0129,2715.02053481994,58,42,39,0.0184,146.293211062475,42250,13698926.29,1008.95,296,195,43,0.0114,971.67329728671
191,signed,1,FALSE,FALSE,FALSE,TRUE,none,bicor,9,FALSE,1,821,821,16207,16,766,616,54,0.0157,2102.53640748255,80,55,44,0.0208,167.625745895706,42250,11234499.14,858.62,289,187,51,0.015,823.953387570908
192,signed,1,FALSE,FALSE,FALSE,TRUE,none,bicor,10,FALSE,1,793,793,16207,16,627,463,47,0.0129,1902.9748739341,63,48,37,0.0149,157.432907659283,42250,9345162.44,739.58,243,140,38,0.0106,804.835773773066
193,signed,1,FALSE,FALSE,FALSE,TRUE,none,bicor,11,FALSE,1,816,816,16207,16,755,556,61,0.0131,2272.04156014089,75,50,46,0.0186,174.010364454771,42250,7868202.01,643.58,263,156,41,0.0089,958.500982344087
194,signed,1,FALSE,FALSE,FALSE,TRUE,none,bicor,12,FALSE,1,799,799,16207,16,733,541,50,0.0107,2416.81434439168,61,44,38,0.0148,166.669326333603,42250,6694368.31,564.97,322,154,45,0.0097,1212.72838139422
195,signed,1,FALSE,FALSE,FALSE,TRUE,none,bicor,13,FALSE,1,805,805,16207,16,638,464,49,0.0125,2114.40366613747,72,51,41,0.0182,198.617572500602,42250,5748077.94,499.75,275,134,43,0.0098,1165.25344369869
196,signed,1,FALSE,FALSE,FALSE,TRUE,none,bicor,14,FALSE,1,790,790,16207,16,838,588,47,0.0104,2892.25649288247,80,57,41,0.0202,206.058723298751,42250,4975697.29,445.04,323,174,51,0.0103,1312.7854327089
197,signed,1,FALSE,FALSE,FALSE,TRUE,none,spearman,1,FALSE,1,784,784,16207,16,868,762,53,0.0126,3030.22835604104,86,62,32,0.0156,207.591788679894,42250,131582377.41,6992.40,359,234,45,0.0107,1213.25245066632
198,signed,1,FALSE,FALSE,FALSE,TRUE,none,spearman,2,FALSE,1,793,793,16207,16,638,569,47,0.0117,2482.69001021492,86,62,33,0.019,184.960603289992,42250,78278950.59,4348.39,280,191,31,0.0093,966.467285657994
199,signed,1,FALSE,FALSE,FALSE,TRUE,none,spearman,3,FALSE,1,799,799,16207,16,728,665,53,0.0154,2511.07366620757,86,66,33,0.0206,182.790289688426,42250,51626715.32,3001.60,298,192,31,0.0099,975.520803504803
19,signed,1,FALSE,FALSE,FALSE,FALSE,none,bicor,5,FALSE,1,783,783,16204,16,1004,771,56,0.0106,3304.98229616899,80,63,41,0.0174,216.240216891913,42250,72557115.83,5102.12,393,245,50,0.0129,1386.16424928009
1,signed,1,FALSE,FALSE,FALSE,FALSE,none,cor,1,FALSE,1,805,805,16204,16,1019,710,65,0.0108,3649.62778748994,107,75,46,0.0141,307.772387832296,42250,184558458.55,10431.72,423,262,53,0.0123,1685.55913658365
200,signed,1,FALSE,FALSE,FALSE,TRUE,none,spearman,4,FALSE,1,805,805,16207,16,776,616,57,0.0154,2290.03383860419,71,57,29,0.019,155.837967915458,42250,36408838.63,2210.95,357,218,39,0.0112,1106.5470313209
201,signed,1,FALSE,FALSE,FALSE,TRUE,none,spearman,5,FALSE,1,792,792,16207,16,728,635,58,0.0153,2362.55428595575,69,52,30,0.0209,146.372941293637,42250,26903691.85,1701.84,289,191,32,0.0106,903.960332407761
202,signed,1,FALSE,FALSE,FALSE,TRUE,none,spearman,6,FALSE,1,782,782,16207,16,635,531,51,0.0133,2208.27206884241,82,65,32,0.0192,177.127460348118,42250,20577070.51,1352.44,292,199,36,0.0109,979.344571211588
203,signed,1,FALSE,FALSE,FALSE,TRUE,none,spearman,7,FALSE,1,789,789,16207,16,607,534,52,0.0144,2126.47391567859,77,60,34,0.0177,172.893371875201,42250,16163327.29,1101.26,306,207,36,0.0107,987.211064036897
204,signed,1,FALSE,FALSE,FALSE,TRUE,none,spearman,8,FALSE,1,818,818,16207,15,771,637,54,0.0154,2118.04816999109,71,54,33,0.0188,154.493471101358,42250,12970619.82,914.21,312,220,38,0.0133,910.788509042847
205,signed,1,FALSE,FALSE,FALSE,TRUE,none,spearman,9,FALSE,1,799,799,16207,16,637,503,50,0.0158,1874.82107378524,84,62,37,0.0178,183.545939160057,42250,10593627.24,770.96,309,208,36,0.0128,996.316166894426
206,signed,1,FALSE,FALSE,FALSE,TRUE,none,spearman,10,FALSE,1,793,793,16207,16,628,490,58,0.0151,1739.88265781253,83,67,35,0.0182,178.893542884254,42250,8781653.13,658.74,288,206,36,0.0128,912.900810399593
207,signed,1,FALSE,FALSE,FALSE,TRUE,none,spearman,11,FALSE,1,825,825,16207,16,753,603,59,0.0153,1914.91781406336,75,62,31,0.0185,166.877318310783,42250,7372769.97,569.15,311,211,39,0.013,881.411929530678
208,signed,1,FALSE,FALSE,FALSE,TRUE,none,spearman,12,FALSE,1,816,816,16207,15.5,696,579,52,0.0142,2237.38848369278,87,61,37,0.0164,203.205025352961,42250,6258623.14,496.48,255,177,34,0.0103,775.775663767645
209,signed,1,FALSE,FALSE,FALSE,TRUE,none,spearman,13,FALSE,1,803,803,16207,16,669,565,45,0.0118,2221.94793561091,79,63,36,0.0182,176.735378199645,42250,5364542.29,436.71,253,184,34,0.0104,762.626982781661
20,signed,1,FALSE,FALSE,FALSE,FALSE,none,bicor,6,FALSE,1,826,826,16204,16,904,671,53,0.0136,2829.13357477677,83,69,42,0.0164,219.368364843716,42250,61429274.33,4481.97,341,232,48,0.0143,1214.56186311686
210,signed,1,FALSE,FALSE,FALSE,TRUE,none,spearman,14,FALSE,1,798,798,16207,16,706,566,52,0.0133,1896.535077485,76,61,32,0.0172,169.86904074065,42250,4637771.98,386.95,312,213,38,0.013,839.165453299528
211,signed,1,FALSE,FALSE,FALSE,TRUE,none,cor-dist,1,FALSE,1,761,761,16207,17,1170,775,81,0.0115,3732.78806164832,104,66,47,0.0129,273.052496857461,42250,130968170.29,6959.58,488,278,61,0.01,1755.83754978458
212,signed,1,FALSE,FALSE,FALSE,TRUE,none,cor-dist,2,FALSE,1,771,771,16207,17,1365,903,81,0.0141,4120.32323957545,106,72,42,0.0174,255.697946478183,42250,80000201.98,4298.03,391,252,52,0.011,1453.31959816452
213,signed,1,FALSE,FALSE,FALSE,TRUE,none,cor-dist,3,FALSE,1,776,776,16207,16,1163,764,71,0.0134,3519.5574550181,90,63,45,0.0166,224.587139883147,42250,54789042.24,2943.52,353,188,46,0.0079,1356.62658751853
214,signed,1,FALSE,FALSE,FALSE,TRUE,none,cor-dist,4,FALSE,1,782,782,16207,16,1286,817,73,0.0109,4236.11308747706,98,72,44,0.0197,243.732949005331,42250,39713690.53,2125.11,316,219,40,0.0095,1265.36186407953
215,signed,1,FALSE,FALSE,FALSE,TRUE,none,cor-dist,5,FALSE,1,797,797,16207,16,1282,895,70,0.0131,3869.65676689856,89,59,41,0.0119,240.726004193204,42250,29628324.79,1577.63,359,214,44,0.0104,1399.59062198027
216,signed,1,FALSE,FALSE,FALSE,TRUE,none,cor-dist,6,FALSE,1,789,789,16207,16,1247,802,65,0.0112,3925.1698787036,108,66,42,0.0116,326.540605161238,42250,22475429.35,1190.81,361,201,51,0.0081,1543.54463247726
217,signed,1,FALSE,FALSE,FALSE,TRUE,none,cor-dist,7,FALSE,1,759,759,16207,17,1275,875,69,0.0145,3738.62311271514,113,66,51,0.0151,286.783522962665,42250,17244662.83,909.18,388,205,52,0.0085,1608.24920071373
218,signed,1,FALSE,FALSE,FALSE,TRUE,none,cor-dist,8,FALSE,1,780,780,16207,16,1134,767,74,0.0104,3655.33283526836,103,66,47,0.0156,266.119954978328,42250,13350666.99,700.38,350,225,46,0.0096,1441.05140822311
219,signed,1,FALSE,FALSE,FALSE,TRUE,none,cor-dist,9,FALSE,1,774,774,16207,16,1221,840,69,0.0124,3965.56345129024,98,66,44,0.0147,256.611411767562,42250,10416527.66,543.63,372,224,53,0.0093,1436.84125133805
21,signed,1,FALSE,FALSE,FALSE,FALSE,none,bicor,7,FALSE,1,800,800,16204,16,954,732,55,0.0121,3113.90393237372,84,64,41,0.0161,226.042106218413,42250,52820947.71,3981.95,352,225,48,0.013,1246.79003621147
220,signed,1,FALSE,FALSE,FALSE,TRUE,none,cor-dist,10,FALSE,1,762,762,16207,16.5,1273,835,81,0.0117,4099.49852374168,112,71,47,0.0175,275.914425536366,42250,8184686.96,424.79,364,208,48,0.0096,1490.258520002
221,signed,1,FALSE,FALSE,FALSE,TRUE,none,cor-dist,11,FALSE,1,776,776,16207,17,1124,755,76,0.0118,3681.54172109591,109,69,46,0.0164,270.279669796934,42250,6473259.75,333.96,365,239,50,0.0108,1390.09303675813
222,signed,1,FALSE,FALSE,FALSE,TRUE,none,cor-dist,12,FALSE,1,774,774,16207,16,1081,758,71,0.0103,3878.69516913902,105,76,46,0.0181,291.379103274007,42250,5151262.90,264.02,379,238,41,0.0114,1546.27175336058
223,signed,1,FALSE,FALSE,FALSE,TRUE,none,cor-dist,13,FALSE,1,750,750,16207,17,1246,849,71,0.0117,4037.93065905398,128,88,56,0.02,310.252329272177,42250,4123121.02,209.82,335,216,42,0.0134,1303.55209771062
224,signed,1,FALSE,FALSE,FALSE,TRUE,none,cor-dist,14,FALSE,1,785,785,16207,16,1326,862,73,0.0149,4006.11408457532,103,71,53,0.0199,260.293990598684,42250,3318389.63,167.56,416,241,50,0.0116,1634.47500865201
225,signed,1,FALSE,FALSE,FALSE,TRUE,limma,cor,1,FALSE,1,786,786,16207,16,859,624,51,0.0116,2795.37391950323,81,54,39,0.0157,223.145026930783,42250,132206238.10,6976.84,321,179,47,0.0099,1312.00091895802
226,signed,1,FALSE,FALSE,FALSE,TRUE,limma,cor,2,FALSE,1,777,777,16207,16,897,603,52,0.0124,2779.46999069049,123,85,40,0.0201,275.968383468087,42250,84443691.43,4710.15,327,180,48,0.0113,1262.33181824811
227,signed,1,FALSE,FALSE,FALSE,TRUE,limma,cor,3,FALSE,1,785,785,16207,16,703,502,42,0.0113,2304.67501665824,68,45,34,0.0173,171.183995620197,42250,60836376.92,3568.65,251,151,42,0.01,1012.99050078335
228,signed,1,FALSE,FALSE,FALSE,TRUE,limma,cor,4,FALSE,1,809,809,16207,16,797,579,55,0.0125,2647.7552851608,85,56,43,0.0164,215.490539605619,42250,46897756.69,2869.89,310,191,43,0.0082,1240.18092845499
229,signed,1,FALSE,FALSE,FALSE,TRUE,limma,cor,5,FALSE,1,808,808,16207,16,723,509,50,0.0133,2342.59369184115,81,58,37,0.0171,197.751507339055,42250,37711305.40,2392.63,282,176,41,0.0095,1054.25480844097
22,signed,1,FALSE,FALSE,FALSE,FALSE,none,bicor,8,FALSE,1,817,817,16204,16,991,802,58,0.0146,3034.21392594894,78,55,34,0.0146,213.741492944537,42250,45996670.11,3570.59,323,202,41,0.0118,1170.38911464327
230,signed,1,FALSE,FALSE,FALSE,TRUE,limma,cor,6,FALSE,1,791,791,16207,16,885,637,47,0.0123,2982.12983459107,98,63,42,0.0165,268.505293734455,42250,31207573.67,2043.71,364,230,42,0.0108,1447.64006757236
231,signed,1,FALSE,FALSE,FALSE,TRUE,limma,cor,7,FALSE,1,783,783,16207,16,886,636,47,0.0121,2873.18168285659,70,47,36,0.0192,197.581436932403,42250,26370955.03,1776.66,281,179,38,0.0091,1224.81304079476
232,signed,1,FALSE,FALSE,FALSE,TRUE,limma,cor,8,FALSE,1,812,812,16207,16,885,633,55,0.0105,2947.45525019403,85,58,41,0.0218,219.596379356536,42250,22643783.45,1565.43,302,174,40,0.009,1259.27904861181
233,signed,1,FALSE,FALSE,FALSE,TRUE,limma,cor,9,FALSE,1,806,806,16207,16,936,630,45,0.0111,2982.93901658157,91,57,36,0.0203,240.860400273467,42250,19693134.89,1394.15,353,218,42,0.0118,1348.43364423035
